Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity
1891,LONDON,Male,clerk in teabrokers office,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,
1891,LONDON,Unknown,publican out of business,713,51020,1,51050,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS","Working Proprietor  (Cafe, Bar and Snack Bar)",
1891,NORFOLK,Male,farm servant,181,62110,573,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1891,YORKSHIRE WEST RIDING,Male,errand boy at wine stores,171,37040,1,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,
1891,LONDON,Female,decorater,421,93120,1,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,
1891,CHESHIRE,Male,farm labourer general,181,62110,12,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1891,SURREY,Male,painter and compositor,531,92120,2,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,
1891,WARWICKSHIRE,Male,sewerman,727,97490,1,97415,TOWN DRAINAGE,Excavator (Hand Tools),simple
1891,HAMPSHIRE,Male,publisher agent,543,21194,1,21110,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",General Manager,moderate
1891,YORKSHIRE WEST RIDING,Male,mechanic on locksmith,315,83700,1,83930,"LOCK, KEY MAKERS",Locksmith,
1891,ESSEX,Male,boot switter,666,41010,1,41025,FOOTWEAR DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,KENT,Male,holder up for art fo riveter,282,87430,1,97205,"RIVETERS RIGGERS METAL PLATE WORKERS (NOT SHIPS, TEXTILES, BOILERS)","Hoisting Equipment Rigger, General",complex
1891,WARWICKSHIRE,Male,cycle makers apprentice,362,84300,3,84190,"BICYCLE MAKERS, BICYCLE REPAIRERS",Other Machinery Fitters and Machine Assemblers,
1891,MIDDLESEX,Unknown,clerk in treasury whitehall,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1891,LONDON,Male,erector of hydraulic machinery,91,58500,1,58930,PRISON OFFICERS (REFORMATORY SCHOOL),Prison Guard,
1891,OXFORDSHIRE,Male,farm labourer milkman,179,62420,1,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,
1891,LONDON,Male,architect retired  living on own means,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,
1891,GLAMORGANSHIRE,Male,gaffer on screen of colliery,201,2700,1,2710,MINE SERVICE ENGINEERS,"Mining Engineer, General",
1891,DEVON,Male,hawker of burning oils,760,45220,1,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,
1891,DURHAM,Male,clerk  book keeper,119,39310,3,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1891,LONDON,Male,gen p o sorter,2,37020,1,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,
1891,LONDON,Male,loco engine fireman,127,98300,4,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,
1891,DEVON,Male,tanter yard foreman,459,63120,1,63110,TIMBER WOOD WORKERS,Logger (General),moderate
1891,CAMBRIDGESHIRE,Male,lead glazier,422,95700,1,95720,GLAZIERS LEAD WINDOW MAKERS,Building Glazier,
1891,NORTHAMPTONSHIRE,Female,farm labourer,181,62110,14,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1891,NORTHUMBERLAND,Male,son of gardener,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1891,SHROPSHIRE,Male,man servant domestic,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1891,BEDFORDSHIRE,Female,working at home,788,99999,2,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1891,KENT,Male,assistant post master and clerk,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,
1891,DURHAM,Female,supported by her husband,794,99999,1,99999,"NO SPECIFIED OCCUPATION - RECEIVING INCOME, SUPPORT",Unspecified worktitle or several titles,
1891,BUCKINGHAMSHIRE,Male,farm lad,181,62110,5,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1891,WORCESTERSHIRE,Male,ship porter,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,
1891,ISLANDS IN THE BRITISH SEAS,Male,joiner refreshment house keeper,712,51040,1,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),
1891,SURREY,Female,domestic servant,84,54020,5307,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1891,LONDON,Male,lea chester docks,166,97120,1,97120,"STEVEDORES, WHARF AND DOCK LABOURERS",Docker,moderate
1891,LANCASHIRE,Female,cashier in restaurent,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,
1891,OXFORDSHIRE,Male,in winter an inmate of neithrop work house summer sleeping in shed  d,796,99999,1,99999,"PRISONERS, REFORM SCHOOL INMATES ETC",Unspecified worktitle or several titles,
1891,BUCKINGHAMSHIRE,Female,dress milliner,650,79320,1,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",
1891,WARWICKSHIRE,Female,matress maker,312,83860,1,79640,WIRE/SPRING MATTRESS MAKERS,Mattress Maker,
1891,DURHAM,Female,insurance  commission agent,124,44120,1,44120,INSURANCE AGENTS,Insurance Salesman,
1891,KENT,Male,printer general,536,92110,2,92110,PRINTERS SO DESCRIBED,"Printer, General",
1891,SURREY,Male,hose maker,592,75500,1,75530,HOSIERY MANUFACTURE,Knitting Machine Operator (Hosiery),
1891,WARWICKSHIRE,Female,pen trade cutter,297,83890,1,83990,STEEL PEN MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1891,KENT,Male,farm servant carman,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1891,STAFFORDSHIRE,Male,potters presser aprentice,467,89200,1,89210,"EARTHENWARE, CHINA, PORCELAIN--MANUFACTURE","Potter, General",
1891,YORKSHIRE WEST RIDING,Male,apprentice in rope works,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,
1891,NORFOLK,Male,postmaster,2,37020,17,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,simple
1891,LANCASHIRE,Male,fulling mill labourer,484,74500,1,77920,OIL MILLERS OIL CAKE MAKERS,Oil Presser (Edible Oils),moderate
1891,NORFOLK,Male,corn merchant assistant,687,41010,3,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),
1891,LONDON,Male,artitst,77,17300,1,17320,ACTORS,Actor,simple
1891,CHESHIRE,Male,bleacher j p,612,75600,1,75615,FLAX LINEN BLEACHERS,Textile Bleacher,
1891,SUSSEX,Female,secretary,119,39310,12,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",simple
1891,YORKSHIRE WEST RIDING,Male,trass maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1891,NOTTINGHAMSHIRE,Male,retired bleacher,613,75600,2,75615,UNDEFINED TEXTILE BLEACHERS,Textile Bleacher,
1891,LONDON,Female,assistant in inn bar public house,717,53230,1,53250,BARMEN (NOT IN SERVICE),Bartender,complex
1891,STAFFORDSHIRE,Male,higgler  carter,141,98550,1,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),
1891,GLOUCESTERSHIRE,Male,agricultural work,181,62110,4,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1891,CHESHIRE,Male,water rate collecter,724,87120,1,96950,WATERWORKS SERVICE,Water Treatment Plant Operator (Waterworks),
1891,NORTHUMBERLAND,Female,general servant field worker,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1891,YORKSHIRE NORTH RIDING,Male,stationers apprentice,529,41010,9,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),
1891,STAFFORDSHIRE,Male,harne maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1891,NOTTINGHAMSHIRE,Male,lace draughting apprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1891,CAMBRIDGESHIRE,Male,corn merchant agent,687,41010,1,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),
1891,ANGLESEY,Male,butcher,682,77310,92,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",simple
1891,CHESHIRE,Male,railway breakwoman,429,21290,1,21240,RAILWAY CONTRACTORS,Contractor,
1891,YORKSHIRE NORTH RIDING,Female,spinner in linen factory,580,75000,1,75000,FLAX LINEN AND DAMASK MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",
1891,SUFFOLK,Female,teacher of music piano,76,17120,1,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,
1891,BUCKINGHAMSHIRE,Male,invalid,797,99999,3,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,
1891,CUMBERLAND,Male,iron  steel bridge maker,243,72400,1,72260,TUBE MANUFACTURE,Seamless Pipe and Tube Roller,complex
1891,OXFORDSHIRE,Male,late butcher,682,77310,1,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",
1891,YORKSHIRE EAST RIDING,Male,hind farm servant,177,61400,3,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,
1891,LANCASHIRE,Male,tobacconist foreman of wire mill,313,83860,1,72725,WIRE MAKERS WORKERS WEAVERS,Wire Drawer (Hand or Machine),
1891,SHROPSHIRE,Female,farmers daughter,175,62113,571,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1891,LANCASHIRE,Female,half time scholar  weaver,787,99999,2,99999,SCHOLARS ETC,Unspecified worktitle or several titles,complex
1891,YORKSHIRE WEST RIDING,Male,range fitter,309,83890,8,83990,STOVE GRATE RANGE FIRE-IRON MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1891,GLAMORGANSHIRE,Male,musical director,76,17120,2,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,
1891,GLAMORGANSHIRE,Male,mines weigher,169,39100,1,39150,"METERS, WEIGHERS ENGAGED IN STORAGE",Weighing Clerk,
1891,WARWICKSHIRE,Male,machinst turner,455,81230,1,81230,WOOD TURNER,Wood Turner,moderate
1891,MERIONETHSHIRE,Male,railway engine cleaner,127,98300,1,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,
1891,DEVON,Male,bookseller,543,21194,18,41030,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",Working Proprietor (Retail Trade),simple
1891,CORNWALL,Female,formerly stationers assistant,529,41010,1,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),
1891,DEVON,Male,clerk in shop press,758,41010,1,41025,GENERAL SHOPKEEPERS DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,NORFOLK,Male,enumerator,2,37020,1,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,simple
1891,DURHAM,Male,horsekeepr at a colliery,201,2700,2,2710,MINE SERVICE ENGINEERS,"Mining Engineer, General",
1891,LANCASHIRE,Female,domestic servant childs maid,50,7990,1,7990,HOSPITAL WORKERS GENERAL - DEFAULT,"Other Medical, Dental, Veterinary and Related Workers",
1891,LONDON,Male,clerk in southwark vauxhall water company,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",complex
1891,MONTGOMERYSHIRE,Male,farm manager,177,61400,3,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,
1891,DORSET,Male,clerk water co,724,87120,1,96950,WATERWORKS SERVICE,Water Treatment Plant Operator (Waterworks),moderate
1891,LONDON,Unknown,factory labourer,770,99200,2,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,
1891,OXFORDSHIRE,Male,waterproofer,490,90100,1,90100,WATERPROOF GOODS MAKERS,"Rubber Product Maker, Specialisation Unknown",simple
1891,LANCASHIRE,Male,corn  rovender merchant,687,41010,1,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),
1891,CORNWALL,Male,ex pupil teacher,54,13990,1,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,
1891,STAFFORDSHIRE,Female,china warehouse apprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1891,LONDON,Male,book keeper to a timber merchant,462,41015,1,41020,TIMBER MERCHANTS WOOD DEALERS,Working Proprietor (Wholesale Trade),
1891,NOTTINGHAMSHIRE,Female,paper collar maker,528,91090,2,91090,OTHER PAPER WORKERS,Other Paper and Paperboard Products Makers,
1891,LANCASHIRE,Male,plumber  carpenter,425,87130,1,87110,"PLUMBER, PIPE FITTER","Pipe Fitter, General",
1891,GLOUCESTERSHIRE,Male,apprentice turner iron works,259,72400,1,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",
1891,HAMPSHIRE,Female,bricklayer labourer,413,95120,1,99910,BRICKLAYER'S LABOURER,Labourer,moderate
1891,BERKSHIRE,Female,retired butcher,682,77310,1,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",
1891,WORCESTERSHIRE,Female,house keeper for mother,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1891,YORKSHIRE NORTH RIDING,Male,railway servant shunter,130,98430,1,98430,"POINTSMAN, LEVEL CROSSING MAN, GATEKEEPERS",Railway Signaller,
1891,SOMERSET,Male,formerly a soldier private farm laborer,20,58430,1,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,
1891,YORKSHIRE EAST RIDING,Female,wife of george spencer steward on board steam ship,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1891,STAFFORDSHIRE,Male,pattern maker worker in wood,253,83230,1,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),
1891,DERBYSHIRE,Male,piecer for cotton spinning,549,75200,1,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",
1891,LONDON,Male,importer and exporter of mouldings,374,41010,1,41030,BICYCLE DEALERS,Working Proprietor (Retail Trade),
1891,GLOUCESTERSHIRE,Male,retired captain th reg,19,58420,1,58320,ARMY OFFICERS (RETIRED),Officer,
1891,LONDON,Female,cigarett maker,706,78100,2,78100,TOBACCO MANUFACTURE,"Tobacco Preparer, Specialisation Unknown",
1891,GLAMORGANSHIRE,Male,hobbler,161,4260,33,4240,PILOTS OF SHIPS,Ship Pilot,
1891,YORKSHIRE EAST RIDING,Male,manufacturer,761,22190,2,21110,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",General Manager,simple
1891,WARWICKSHIRE,Male,bicycle maker turner fitter,362,84300,1,84975,"BICYCLE MAKERS, BICYCLE REPAIRERS",Pedal-Cycle Repairer,
1891,LANCASHIRE,Male,music hall vocalist,76,17120,3,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,moderate
1891,LONDON,Female,shops assistant,758,41010,10,41025,GENERAL SHOPKEEPERS DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,LANCASHIRE,Female,confidential clerk,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1891,STAFFORDSHIRE,Male,librarian,543,21194,14,41030,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",Working Proprietor (Retail Trade),
1891,CHESHIRE,Male,apprentice fish  poultry,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1891,LONDON,Male,traveller steam ship co,164,21160,1,41040,SHIP AND BOAT OWNERS,Working Proprietor (Hiring Out),complex
1891,LONDON,Male,morocco leather dyer,622,75600,1,75622,UNDEFINED TEXTILE DYERS,"Yarn, Fabric or Garment Dyer",
1891,DEVON,Male,sailor h m s defiance,9,37040,1,37040,"OTHER CIVIL SERVICE MESSENGERS, ETC. (INC PORTERS),",Messenger,
1891,YORKSHIRE WEST RIDING,Male,works with his father,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1891,NORTHUMBERLAND,Male,sand moulder apprentice,768,84110,3,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",
1891,YORKSHIRE WEST RIDING,Male,waggoner for corn mill,686,77100,1,77120,CORN MILLERS,Grain Miller,
1891,LONDON,Male,retired cooper  sawyer,457,81500,1,81930,"COOPER; HOOP--MAKER, BENDER",Cooper,
1891,ESSEX,Male,ironmongers stockkeeper,369,41010,1,41030,"IRONMONGER; HARDWARE--DEALER, MERCHANT",Working Proprietor (Retail Trade),moderate
1891,CHESHIRE,Male,copper,768,84110,1,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",simple
1891,NOTTINGHAMSHIRE,Male,parish clerk  tax collector,37,55100,1,31090,"CHURCH, CHAPEL, CEMETERY--OFFICER, ETC.",Government Executive Officials Not Elsewhere Classified,
1891,LANCASHIRE,Female,laundress wife of a railway signalman,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1891,NORTHAMPTONSHIRE,Unknown,son of agricultural labourer,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1891,LONDON,Male,carpenter apprentice,409,95410,95,95420,"CARPENTER, JOINER",Construction Joiner,
1891,STAFFORDSHIRE,Female,ribbon maker,577,75990,1,75490,RIBBON MANUFACTURE,Other Weavers and Related Workers,
1891,CORNWALL,Male,farm,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1891,YORKSHIRE WEST RIDING,Female,grocer boat factor,697,41010,1,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),
1891,LONDON,Male,junior clerk east india merchant,502,41010,1,41025,INDIA RUBBER AND GUTTA PERCHA DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,LONDON,Female,servant charwoman,104,55200,2,55220,CHARWOMEN,Charworker,
1891,NORFOLK,Female,retired servant,84,54020,11,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1891,HAMPSHIRE,Male,upolsterer etc,718,53220,1,53210,BOARDING LODGING HOUSE WAITERS (NON-RESIDENT),"Waiter, General",moderate
1891,LONDON,Male,dressing room attendant,109,54090,3,54090,OTHERS IN SERVICE,Other Maids and Related Housekeeping Service Workers,
1891,GLAMORGANSHIRE,Male,tending,415,95110,1,99910,MASON'S LABOURER,Labourer,simple
1891,WARWICKSHIRE,Male,button maker manager,660,94990,1,94990,BUTTON MAKERS,Other Production and Related Workers Not Elsewhere Classified,
1891,CHESHIRE,Male,book seller,543,21194,11,41030,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",Working Proprietor (Retail Trade),moderate
1891,HAMPSHIRE,Male,sack contractor,588,79990,3,75000,SACKING MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",
1891,HUNTINGDONSHIRE,Male,retired poulterer,684,41010,1,41025,POULTERERS GAME DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,SUFFOLK,Male,labourer saintary authouty,765,99130,1,99910,GENERAL LABOURERS,Labourer,
1891,HAMPSHIRE,Male,labourer pensioner,765,99130,3,99910,GENERAL LABOURERS,Labourer,
1891,LANCASHIRE,Male,teacher of drawing  artist,76,17120,1,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,
1891,HAMPSHIRE,Male,clerk telegraph g p o,2,37020,1,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,complex
1891,LEICESTERSHIRE,Female,staymaker dress,658,79190,9,79190,STAY AND CORSET MAKERS,Other Tailors and Dressmakers,
1891,LANCASHIRE,Male,yachtsman,161,4260,1,4240,PILOTS OF SHIPS,Ship Pilot,simple
1891,NOTTINGHAMSHIRE,Female,painter wife,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1891,YORKSHIRE WEST RIDING,Male,stay cutter,658,79190,1,79190,STAY AND CORSET MAKERS,Other Tailors and Dressmakers,
1891,NORTHUMBERLAND,Male,marine engine pattern maker,253,83230,3,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),
1891,PEMBROKESHIRE,Male,joiners apprentice,409,95410,15,95410,"CARPENTER, JOINER","Carpenter, General",
1891,LONDON,Male,steam engine  machine f  t makers fitter,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",complex
1891,CUMBERLAND,Male,farm husbandman,177,61400,2,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,
1891,LANCASHIRE,Male,baggage porter,171,37040,2,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,
