Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity
1901,LANCASHIRE,Male,turncock,724,87120,1,96950,WATERWORKS SERVICE,Water Treatment Plant Operator (Waterworks),simple
1901,CHESHIRE,Female,cotton reacher in,550,75200,1,75415,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Beam Warper,moderate
1901,SURREY,Female,miniature painter,70,16130,3,16130,PAINTERS (ARTISTS),"Painter, Artist",
1901,CHESHIRE,Female,servant domestic housemaid,84,54020,4,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,KENT,Male,artist porter,70,16130,1,16130,PAINTERS (ARTISTS),"Painter, Artist",
1901,KENT,Female,actress,77,17300,40,17320,ACTORS,Actor,simple
1901,SURREY,Male,carriers son,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1901,MONMOUTHSHIRE,Male,gen labour g w r,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,
1901,YORKSHIRE WEST RIDING,Male,cloth finisher woollen,623,75600,102,75600,WOOL WOOLLEN GOODS FINISHERS,"Bleachers, Dyers and Textile Product Finishers",
1901,WARWICKSHIRE,Female,dairy farmer,173,61110,5,61110,"FARMER, GRAZIER",General Farmer,
1901,SUFFOLK,Male,tailor and draper travelling,655,41010,1,41025,CLOTHIERS & OUTFITTERS (IE DEALERS AND MERCHANTS),Working Proprietor (Wholesale or Retail Trade),complex
1901,GLOUCESTERSHIRE,Male,letterpress printer apprentice,533,92110,1,92230,PRINTING MACHINE MINDERS,Rotary Pressman,
1901,CARNARVONSHIRE,Female,assisting on farm,181,62110,3,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1901,KENT,Female,paper overlooker,519,73300,2,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",
1901,WARWICKSHIRE,Male,apprentice to watch marker,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1901,DERBYSHIRE,Male,ostler  tradesmans groom,139,62460,1,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,
1901,GLOUCESTERSHIRE,Male,errand boy hatters,171,37040,2,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,
1901,SUSSEX,Male,bootmakers son,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",
1901,YORKSHIRE WEST RIDING,Male,lecturer in geology,53,13100,1,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",moderate
1901,DERBYSHIRE,Male,paper finisher,519,73300,20,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",
1901,KENT,Unknown,iron turner,265,84130,2,84190,RAILWAY - SIGNAL SWITCH TURNTABLE FITTERS,Other Machinery Fitters and Machine Assemblers,
1901,ESSEX,Male,day man on farm,181,62110,3,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1901,WARWICKSHIRE,Male,shoe rivet machine minder,306,83890,1,83990,BOLT NUT RIVET AND SCREW MANUFACTURE,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1901,SUSSEX,Female,singing teacher of,76,17120,1,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,
1901,STAFFORDSHIRE,Male,carter on farm,180,62460,2,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,
1901,YORKSHIRE WEST RIDING,Male,coal miner stone man below,196,71120,2,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",
1901,LINCOLNSHIRE,Male,codman,436,97490,1,99910,ROAD LABOURERS,Labourer,simple
1901,GLAMORGANSHIRE,Female,tin plater worker,321,87340,1,87340,TINPLATE GOODS MANUFACTURE,Tinsmith,moderate
1901,LONDON,Female,civil servant clerk g p o saving bank,1,38010,1,38000,"POST OFFICE - TELEGRAPHISTS, TELEPHONE OPERATORS","Telephone or Telegraph Operator, Specialisation Unknown",
1901,SUSSEX,Male,general farm labourer past age,765,99130,1,99910,GENERAL LABOURERS,Labourer,
1901,YORKSHIRE WEST RIDING,Female,clerk gas engineers office,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",complex
1901,BERKSHIRE,Female,millinery apprentice,650,79320,4,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",
1901,MIDDLESEX,Unknown,slater,416,95320,1,95320,SLATERS & TILERS,Slate and Tile Roofer,
1901,SOMERSET,Male,printer jobbing compositor,531,92120,1,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,
1901,LEICESTERSHIRE,Male,groom  yardman on farm,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,
1901,CORNWALL,Female,retired living on own means,999,-1,4,0,,,
1901,LANCASHIRE,Male,wheelwright cart maker,366,81400,1,81925,WHEELWRIGHT,Cartwright,
1901,NORTHAMPTONSHIRE,Male,skiver in shoe shop,666,41010,1,41025,FOOTWEAR DEALERS,Working Proprietor (Wholesale or Retail Trade),
1901,FLINTSHIRE,Male,hay cutter,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1901,HERTFORDSHIRE,Male,railway bridge inspector,125,24100,2,39960,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Clerk,
1901,CUMBERLAND,Male,coal mining student,196,71120,1,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",
1901,YORKSHIRE WEST RIDING,Male,groce digger,231,71130,1,71190,FOSSIL COPROLITE DIGGERS,Other Miners and Quarrymen,moderate
1901,YORKSHIRE WEST RIDING,Male,bed cleaner,110,55230,1,55230,WINDOW CLEANERS,Window Cleaner,
1901,SURREY,Male,horse driver on farm,180,62460,7,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,
1901,LONDON,Male,tobacconist assist to father,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1901,CARNARVONSHIRE,Female,servant,84,54020,39,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,MIDDLESEX,Female,children support her,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,
1901,CHESHIRE,Male,apprentice provision trade,680,41010,1,41025,PROVISION DEALERS,Working Proprietor (Wholesale or Retail Trade),
1901,STAFFORDSHIRE,Male,farmers land son,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1901,KENT,Male,hay binder on farm,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1901,LANCASHIRE,Female,caretaker sunday school,97,55100,1,55190,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS",Other Building Caretakers,
1901,LANCASHIRE,Male,carrier out at coal yard,170,97190,1,97190,"COALHEAVER; COAL--PORTER, LABOURER",Other Dockers and Freight Handlers,
1901,LONDON,Female,general servant daily domestic,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,HERTFORDSHIRE,Male,clerk solrs,41,12900,1,12210,OTHERS CONNECTED WITH LAW,Judge,moderate
1901,YORKSHIRE EAST RIDING,Male,manager military dept,120,21182,1,21110,BANKERS,General Manager,
1901,YORKSHIRE WEST RIDING,Male,chemical furniceman,480,1100,1,1190,MANUFACTURING CHEMIST,Other Chemists,
1901,BRECKNOCKSHIRE,Male,grocer  groom  gardner not domestic,85,98520,1,98620,DOMESTIC--COACHMAN,Animal-Drawn Vehicle Driver (Road),
1901,YORKSHIRE WEST RIDING,Female,harnish weaver,510,80320,3,80320,SADDLE HARNESS AND WHIP MAKERS,Saddler and Harness Maker,
1901,MONMOUTHSHIRE,Female,green grocer shop,698,41010,1,41030,GREENGROCERS FRUITERERS POTATO DEALERS,Working Proprietor (Retail Trade),
1901,GLAMORGANSHIRE,Male,hair dresser assistant,668,57020,2,57025,HAIRDRESSERS,Women's or Men's Hairdresser,
1901,DEVON,Male,engine fitter chargeman,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",
1901,LANCASHIRE,Female,clerk confectioner warehouse,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1901,KENT,Male,time keeper on farm,179,62420,1,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,
1901,LONDON,Female,nectie maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1901,YORKSHIRE WEST RIDING,Male,apprentice  saddler,510,80320,1,80320,SADDLE HARNESS AND WHIP MAKERS,Saddler and Harness Maker,
1901,CUMBERLAND,Male,whitesmith,343,87390,4,87310,WHITESMITHS,"Sheet-Metal Worker, General",simple
1901,LANCASHIRE,Male,clerk waste works,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",moderate
1901,WARWICKSHIRE,Male,builders shop foreman,407,95910,1,99910,BUILDER'S LABOURER,Labourer,
1901,LONDON,Male,removal,146,97190,1,97190,OTHERS CONNECTED WITH CARRIAGE/CARTAGE (NOT MINE),Other Dockers and Freight Handlers,simple
1901,YORKSHIRE WEST RIDING,Male,markett gardener laborer,185,62710,1,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,
1901,NORTHUMBERLAND,Unknown,gypsies,760,45220,1,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,simple
1901,LEICESTERSHIRE,Female,potter spout maker,467,89200,1,89210,"EARTHENWARE, CHINA, PORCELAIN--MANUFACTURE","Potter, General",
1901,HAMPSHIRE,Female,retired inn keeper,713,51020,3,51050,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS","Working Proprietor  (Cafe, Bar and Snack Bar)",
1901,LANCASHIRE,Female,carder in cotton mill,548,75100,56,75135,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,Fibre Carder,complex
1901,LONDON,Male,shop assistant butcher,682,77310,7,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",
1901,BRECKNOCKSHIRE,Female,musician travelling,76,17120,1,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,
1901,YORKSHIRE WEST RIDING,Male,apprentice to hosier,662,75500,1,41025,HOSIERS HABERDASHERS,Working Proprietor (Wholesale or Retail Trade),
1901,HAMPSHIRE,Female,working house keeper,84,54020,4,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,NOTTINGHAMSHIRE,Male,apprentice colliery fitter,264,84130,1,84910,COLLIERY FITTERS,"Machinery Mechanic, General",
1901,STAFFORDSHIRE,Female,stocking maker wool,592,75500,1,75535,HOSIERY MANUFACTURE,Hosiery Knitter (Hand),
1901,HAMPSHIRE,Male,apprentice outfitting,655,41010,1,41025,CLOTHIERS & OUTFITTERS (IE DEALERS AND MERCHANTS),Working Proprietor (Wholesale or Retail Trade),
1901,SOMERSET,Male,labourer ordinary at road,436,97490,1,99910,ROAD LABOURERS,Labourer,
1901,KENT,Male,engineersturner,265,84130,1,84190,RAILWAY - SIGNAL SWITCH TURNTABLE FITTERS,Other Machinery Fitters and Machine Assemblers,simple
1901,DEVON,Male,scenic artist,70,16130,4,16130,PAINTERS (ARTISTS),"Painter, Artist",
1901,HAMPSHIRE,Female,teacher ladies school,52,13200,2,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1901,NORTHAMPTONSHIRE,Male,ordinary agric lab,181,62110,9,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1901,WILTSHIRE,Male,ledger clerk,119,39310,4,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1901,MIDDLESEX,Male,syphon cleaner mineral water factory,699,77840,1,77890,GINGER BEER MINERAL WATER MANUFACTURE OTHERS,"Other Brewers, Wine and Beverage Makers",complex
1901,WORCESTERSHIRE,Male,tube drawer from furnace,243,72400,1,72740,TUBE MANUFACTURE,Seamless Pipe and Tube Drawer,
1901,WILTSHIRE,Male,farm labourers,181,62110,2,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1901,YORKSHIRE WEST RIDING,Male,secretary at dyeworks,329,83890,1,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1901,SUSSEX,Female,husband away from home woolwich,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1901,STAFFORDSHIRE,Male,odd work bracket iron,259,72400,1,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",complex
1901,CHESHIRE,Male,g p o postman,3,37030,1,37030,POSTMEN,Postman,
1901,LANCASHIRE,Male,shop keeper glass  china,473,41010,1,41025,"EARTHENWARE, CHINA, GLASS--DEALER",Working Proprietor (Wholesale or Retail Trade),
1901,MIDDLESEX,Male,apprentic art metal worker,339,83890,1,83990,OTHER METAL WORKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1901,CARMARTHENSHIRE,Male,retired sea captain,157,4250,3,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",moderate
1901,YORKSHIRE NORTH RIDING,Male,ticket collector railway,126,33210,1,36020,"RAILWAY TICKET-EXAMINER, COLLECTOR, CHECKER",Railway Passenger Train Guard,
1901,LANCASHIRE,Female,pedlar,760,45220,98,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,simple
1901,LONDON,Male,retired assurance clerk,123,39310,1,39350,INSURANCE OFFICIALS CLERKS,Insurance Clerk,
1901,LANCASHIRE,Male,waiter  carver domestic,445,81250,1,81945,WOOD CARVER,Wood Carver,
1901,NORFOLK,Male,whitesmith,343,87390,79,87340,WHITESMITHS,Tinsmith,simple
1901,LANCASHIRE,Male,iron mongers apprentis,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",
1901,STAFFORDSHIRE,Female,general servant cook,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,GLAMORGANSHIRE,Male,assistant litho room in western mail printing works,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,complex
1901,MERIONETHSHIRE,Male,cowman farm,179,62420,1,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,
1901,LANCASHIRE,Female,sweet worker,694,77400,6,77660,JAM PRESERVE SWEET MAKERS,Confectionary Makers,moderate
1901,LONDON,Unknown,carriage repairer,365,81300,1,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,
1901,LONDON,Female,pouchmaker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,simple
1901,YORKSHIRE EAST RIDING,Male,railway carterman,429,21290,1,21240,RAILWAY CONTRACTORS,Contractor,
1901,HUNTINGDONSHIRE,Female,retired draper  grocer living on own means,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,
1901,LONDON,Male,timekeeper paper works,519,73300,1,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",
1901,LANCASHIRE,Male,labourer granary stores,765,99130,1,99910,GENERAL LABOURERS,Labourer,
1901,SUFFOLK,Male,optician  umbrella maker,387,84290,1,84235,PHILOSOPHICAL INSTRUMENT MAKERS (SCIENTIFIC AND OPTICAL),Optical Instrument Maker and Repairer,
1901,CHESHIRE,Male,grey cloth agent,112,43010,18,43200,"BROKERS, FACTORS, COMMERCIAL AGENTS (NOT - MINE, QUARRY, INSURANCE)",Commercial Travellers and Manufacturers Agents,
1901,DERBYSHIRE,Male,apprentice electrian engineer,363,84400,1,84320,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Automobile Mechanic,
1901,LANCASHIRE,Male,copper manfr clerk,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",moderate
1901,RUTLAND,Female,grocers assistant,697,41010,1,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),
1901,ESSEX,Male,cow keeper with father,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1901,SUSSEX,Male,servant indoor,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,WARWICKSHIRE,Male,labourer  iron works,259,72400,1,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,
1901,DURHAM,Unknown,spirit merchant wife,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1901,CHESHIRE,Male,firebrick maker,464,89300,1,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),
1901,LONDON,Male,carmens boy,772,99999,2,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1901,WORCESTERSHIRE,Male,fry pan maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1901,YORKSHIRE WEST RIDING,Male,tinman brazier retired,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1901,CARMARTHENSHIRE,Male,gipsy basket maker,447,94290,2,94250,WILLOW CANE AND RUSH WORKERS,Wicker Furniture Maker,
1901,NORTHAMPTONSHIRE,Male,outside porter,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,
1901,YORKSHIRE EAST RIDING,Female,houseworker,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple
1901,YORKSHIRE NORTH RIDING,Male,high way labourer,436,97490,1,99910,ROAD LABOURERS,Labourer,
1901,ESSEX,Male,auction surveyor  c,66,3010,1,3010,"LAND, HOUSE, SHIP--SURVEYOR","Surveyor, General",moderate
1901,CORNWALL,Female,retired cook living on means,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,
1901,YORKSHIRE WEST RIDING,Female,machinists flags  banners,771,83400,1,79550,MACHINISTS MACHINE WORKERS UNDEFINED,Sewing-Machine Operator,
1901,DENBIGHSHIRE,Male,carpenter sawyer,409,95410,1,95420,"CARPENTER, JOINER",Construction Joiner,
1901,BUCKINGHAMSHIRE,Male,iron moulders apprentice,259,72400,1,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",
1901,WILTSHIRE,Male,railway engine boiler tuber,127,98300,1,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,complex
1901,STAFFORDSHIRE,Male,chemists asst,482,41010,1,6710,CHEMISTS DRUGGISTS,Pharmacist,
1901,GLOUCESTERSHIRE,Male,coal miner hewer,196,71120,618,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",
1901,WORCESTERSHIRE,Male,district manager w h smith  son,999,-1,1,0,,,
1901,CAMBRIDGESHIRE,Male,retired postmaster,3,37030,1,37030,POSTMEN,Postman,
1901,YORKSHIRE WEST RIDING,Male,wood trimers tool handles apprentice,455,81230,1,81230,WOOD TURNER,Wood Turner,
1901,CHESHIRE,Male,retired butler,84,54020,9,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,HERTFORDSHIRE,Male,aglc labr horsekeeper,151,98900,1,54090,OMNIBUS SERVICE --OTHERS,Other Maids and Related Housekeeping Service Workers,moderate
1901,LINCOLNSHIRE,Female,organist,76,17120,8,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,simple
1901,NORTHUMBERLAND,Male,labourer at steam navvy,132,98490,10,99910,RAILWAY LABOURER (NOT RAILWAY CONTRACTOR'S LABOURER),Labourer,
1901,NORFOLK,Male,shopkeepers son,795,99999,1,99999,NO SPECIFIED OCCUPATION - CHILDREN,Unspecified worktitle or several titles,
1901,DEVON,Male,miller  farmer son,175,62113,1,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1901,NORFOLK,Male,hair dresser apprentice,668,57020,1,57025,HAIRDRESSERS,Women's or Men's Hairdresser,
1901,ESSEX,Female,soap maker,487,74730,5,74220,SOAP BOILERS AND MAKERS,Cooker (Chemical and Related Processes),
1901,WARWICKSHIRE,Male,farm labourer waggoner,180,62460,2,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,
1901,LANCASHIRE,Female,enamler,331,83890,1,83990,OTHER IRON GOODS MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1901,KENT,Male,farmer  paint clerk,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1901,LONDON,Female,civil servant savings bk,8,20200,1,20210,SENIOR OFFIALS AND OTHERS IN EAST INDIA SERVICE,Government Administrator,
1901,YORKSHIRE NORTH RIDING,Female,late dom servant,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1901,LINCOLNSHIRE,Male,locomotive boiler smith,275,87350,1,87350,BOILER MAKERS,Boilersmith,moderate
1901,SURREY,Male,theatre bill inspetr,732,59990,1,59990,"SANDWICHMEN, BILL DISTRIBUTORS",Other Service Workers Not Elsewhere Classified,
1901,ESSEX,Male,retired,772,99999,41,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,simple
1901,YORKSHIRE WEST RIDING,Male,railway loco firer,127,98300,1,98330,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway SteamEngine Fireman,
1901,GLOUCESTERSHIRE,Male,railway ganger foreman,429,21290,1,21240,RAILWAY CONTRACTORS,Contractor,moderate
1901,LONDON,Female,clerk s p c children,2,37020,1,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,
1901,LONDON,Male,ships officer,157,4250,7,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",
1901,WILTSHIRE,Male,army militia captn rd bn line regt,21,58430,1,58340,MILITIA & YEOMANRY MEN,Other Military Ranks,
1901,WORCESTERSHIRE,Unknown,tinman,321,87340,1,87340,TINPLATE GOODS MANUFACTURE,Tinsmith,
1901,LANCASHIRE,Male,watch makers clerk lodger,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1901,MIDDLESEX,Male,machinist royal small arms fac,302,74200,1,83920,ORDNANCE MANUFACTURE,Gunsmith,complex
1901,YORKSHIRE WEST RIDING,Female,woollens winder,550,75200,1,75415,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Beam Warper,
1901,YORKSHIRE EAST RIDING,Male,schoolmaster,52,13200,112,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",simple
1901,YORKSHIRE WEST RIDING,Female,type writer  shorthand learner,57,15230,1,15930,REPORTERS AND SHORTHAND WRITERS,Reporter,
1901,GLOUCESTERSHIRE,Male,clerk rates office,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,
1901,DEVON,Male,hired writer h m dockyard  rubber stamp maker cycle agent etc,362,84300,1,84975,"BICYCLE MAKERS, BICYCLE REPAIRERS",Pedal-Cycle Repairer,
1901,LANCASHIRE,Male,iron foundry pattern maker apprentice,253,83230,1,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),
1901,WARWICKSHIRE,Unknown,iron turner cycle works,362,84300,1,84190,"BICYCLE MAKERS, BICYCLE REPAIRERS",Other Machinery Fitters and Machine Assemblers,complex
1901,SHROPSHIRE,Male,sand quary man,239,41015,1,41020,SAND FLINT CLAY GRAVEL DEALERS,Working Proprietor (Wholesale Trade),
1901,CARNARVONSHIRE,Female,artist landscape,70,16130,1,16130,PAINTERS (ARTISTS),"Painter, Artist",
