record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
170,84130,Male steam engine maker fitter in Essex,steam engine maker fitter,Male,ESSEX,8
171,74730,Female shoe maker in Essex,shoe maker,Female,ESSEX,5
172,7220,Female certificated nurse in Essex,certificated nurse,Female,ESSEX,3
173,98300,Male retired engine driver in Essex,retired engine driver,Male,ESSEX,3
174,62110,Male day man on farm in Essex,day man on farm,Male,ESSEX,3
175,84190,Male machine maker in Essex,machine maker,Male,ESSEX,3
176,84130,Male steam engine cleaner in Essex,steam engine cleaner,Male,ESSEX,2
177,99999,Female carpenter daughter in Essex,carpenter daughter,Female,ESSEX,1
178,37020,Male pensioned letter sorter gpo in Essex,pensioned letter sorter gpo,Male,ESSEX,1
179,37020,Male retired government gpo clerk commission agent in Essex,retired government gpo clerk commission agent,Male,ESSEX,1
180,37020,Male sorter general po in Essex,sorter general po,Male,ESSEX,1
181,31090,Male nd officer continental boatman in Essex,nd officer continental boatman,Male,ESSEX,1
182,58420,Male late colonel th hussars in Essex,late colonel th hussars,Male,ESSEX,1
183,3010,Male auction surveyor in Essex,auction surveyor,Male,ESSEX,1
184,3010,Male surveyor of shipping in Essex,surveyor of shipping,Male,ESSEX,1
185,2100,Male architect surveyor ass in Essex,architect surveyor ass,Male,ESSEX,1
186,56000,Male at laundry in Essex,at laundry,Male,ESSEX,1
187,98430,Male railway wagon shunter in Essex,railway wagon shunter,Male,ESSEX,1
188,98490,Male railway lamp trimmer in Essex,railway lamp trimmer,Male,ESSEX,1
189,61400,Male foreman farm in Essex,foreman farm,Male,ESSEX,1
190,61250,Male florest in Essex,florest,Male,ESSEX,1
191,74390,Male retired coke filler in Essex,retired coke filler,Male,ESSEX,1
192,84190,Male engineer refrigerating in Essex,engineer refrigerating,Male,ESSEX,1
193,94120,Male apprentice to piano maker in Essex,apprentice to piano maker,Male,ESSEX,1
194,41010,Male musical instut mcht in Essex,musical instut mcht,Male,ESSEX,1
195,95410,Male carpenter shopkeeper in Essex,carpenter shopkeeper,Male,ESSEX,1
196,75000,Male sub manager silk factory in Essex,sub manager silk factory,Male,ESSEX,1
197,80100,Male boot and shoe maker in Essex,boot and shoe maker,Male,ESSEX,1
198,41010,Male shop manager sea in Essex,shop manager sea,Male,ESSEX,1
199,41010,Male suet dealer grocer in Essex,suet dealer grocer,Male,ESSEX,1
200,51020,Male inn caulker in Essex,inn caulker,Male,ESSEX,1
201,99130,Male general labourer sugar refinery in Essex,general labourer sugar refinery,Male,ESSEX,1
202,99999,Male cowkeeper father in Essex,cowkeeper father,Male,ESSEX,1
203,37030,Male postman in Flintshire,postman,Male,FLINTSHIRE,16
204,61110,Unknown farmer in Flintshire,farmer,Unknown,FLINTSHIRE,4
205,24100,Male retired railway porter in Flintshire,retired railway porter,Male,FLINTSHIRE,1
206,62110,Male hatter in Flintshire,hatter,Male,FLINTSHIRE,1
207,54020,Female servant in Glamorganshire,servant,Female,GLAMORGANSHIRE,209
208,71120,Male colliery hitcher under ground in Glamorganshire,colliery hitcher under ground,Male,GLAMORGANSHIRE,6
209,52030,Male cook in Glamorganshire,cook,Male,GLAMORGANSHIRE,2
210,62110,Male agr lbr in Glamorganshire,agr lbr,Male,GLAMORGANSHIRE,2
211,72200,Male worker steel rail in Glamorganshire,worker steel rail,Male,GLAMORGANSHIRE,2
212,72200,Male coal roller at tinman works in Glamorganshire,coal roller at tinman works,Male,GLAMORGANSHIRE,2
213,57020,Male assistant hairdresser in Glamorganshire,assistant hairdresser,Male,GLAMORGANSHIRE,2
214,87340,Female worker tinman plater in Glamorganshire,worker tinman plater,Female,GLAMORGANSHIRE,1
215,61260,Female milkseller in Glamorganshire,milkseller,Female,GLAMORGANSHIRE,1
216,3010,Male land mineral surveyor in Glamorganshire,land mineral surveyor,Male,GLAMORGANSHIRE,1
217,39310,Male shipwright colliery owners clerk in Glamorganshire,shipwright colliery owners clerk,Male,GLAMORGANSHIRE,1
218,62710,Male gardener in Glamorganshire,gardener,Male,GLAMORGANSHIRE,1
219,72100,Male crane driver at steel works in Glamorganshire,crane driver at steel works,Male,GLAMORGANSHIRE,1
220,84130,Male boy colliery billy above ground in Glamorganshire,boy colliery billy above ground,Male,GLAMORGANSHIRE,1
221,85100,Male assistant litho room in western mail printing works in Glamorganshire,assistant litho room in western mail printing works,Male,GLAMORGANSHIRE,1
222,51020,Male retired licensed victualler in Glamorganshire,retired licensed victualler,Male,GLAMORGANSHIRE,1
223,99999,Male cripple in Glamorganshire,cripple,Male,GLAMORGANSHIRE,1
224,71120,Male coal miner in Gloucestershire,coal miner,Male,GLOUCESTERSHIRE,618
225,99999,Unknown none in Gloucestershire,none,Unknown,GLOUCESTERSHIRE,22
226,99999,Unknown student in Gloucestershire,student,Unknown,GLOUCESTERSHIRE,9
227,79190,Male apprentice tailor cutter in Gloucestershire,apprentice tailor cutter,Male,GLOUCESTERSHIRE,3
228,99999,Female pensioner government in Gloucestershire,pensioner government,Female,GLOUCESTERSHIRE,2
229,37040,Male boy errand hatters in Gloucestershire,boy errand hatters,Male,GLOUCESTERSHIRE,2
230,41010,Male boiler maker in Gloucestershire,boiler maker,Male,GLOUCESTERSHIRE,2
231,13200,Female private tutor in Gloucestershire,private tutor,Female,GLOUCESTERSHIRE,1
232,79120,Female retired machine maker in Gloucestershire,retired machine maker,Female,GLOUCESTERSHIRE,1
233,53220,Female waiter in boot machine room in Gloucestershire,waiter in boot machine room,Female,GLOUCESTERSHIRE,1
234,99999,Female of baptist minister wife in Gloucestershire,of baptist minister wife,Female,GLOUCESTERSHIRE,1
235,99999,Female daughter in Gloucestershire,daughter,Female,GLOUCESTERSHIRE,1
236,37020,Male clerk rates office in Gloucestershire,clerk rates office,Male,GLOUCESTERSHIRE,1
237,58430,Male domestic servant st royal scots guards in Gloucestershire,domestic servant st royal scots guards,Male,GLOUCESTERSHIRE,1
238,39310,Male clerk in hauliers storage merchants office in Gloucestershire,clerk in hauliers storage merchants office,Male,GLOUCESTERSHIRE,1
239,98590,Male haulier j c in Gloucestershire,haulier j c,Male,GLOUCESTERSHIRE,1
240,62110,Male farm laborer in Gloucestershire,farm laborer,Male,GLOUCESTERSHIRE,1
241,72400,Male apprentice iron moulder in Gloucestershire,apprentice iron moulder,Male,GLOUCESTERSHIRE,1
242,81300,Male railway wagon examr in Gloucestershire,railway wagon examr,Male,GLOUCESTERSHIRE,1
243,84400,Male apprentice fitters engineer in Gloucestershire,apprentice fitters engineer,Male,GLOUCESTERSHIRE,1
244,81400,Male apprentice wheelwright wrights in Gloucestershire,apprentice wheelwright wrights,Male,GLOUCESTERSHIRE,1
245,21290,Male railway ganger foreman in Gloucestershire,railway ganger foreman,Male,GLOUCESTERSHIRE,1
246,81710,Male apprentice box maker in Gloucestershire,apprentice box maker,Male,GLOUCESTERSHIRE,1
247,81500,Male cask maker cooper in Gloucestershire,cask maker cooper,Male,GLOUCESTERSHIRE,1
248,41010,Male canvasser rates office in Gloucestershire,canvasser rates office,Male,GLOUCESTERSHIRE,1
249,92110,Male apprentice letterpress printer in Gloucestershire,apprentice letterpress printer,Male,GLOUCESTERSHIRE,1
250,99130,Male general labourer in Gloucestershire,general labourer,Male,GLOUCESTERSHIRE,1
251,99999,Male sch in Gloucestershire,sch,Male,GLOUCESTERSHIRE,1
252,87590,Male shipwright labourer in Hampshire,shipwright labourer,Male,HAMPSHIRE,6
253,54020,Female lodging house keeper in Hampshire,lodging house keeper,Female,HAMPSHIRE,4
254,51020,Female retired innkeeper in Hampshire,retired innkeeper,Female,HAMPSHIRE,3
255,81300,Male retired coachbuilder in Hampshire,retired coachbuilder,Male,HAMPSHIRE,3
256,13200,Female teacher ladies school in Hampshire,teacher ladies school,Female,HAMPSHIRE,2
257,61250,Male assistant florist in Hampshire,assistant florist,Male,HAMPSHIRE,2
258,99999,Unknown houswife in Hampshire,houswife,Unknown,HAMPSHIRE,2
259,13200,Female school mistress elementary sc in Hampshire,school mistress elementary sc,Female,HAMPSHIRE,1
260,13990,Female army teacher in Hampshire,army teacher,Female,HAMPSHIRE,1
261,39900,Female headmistress school board in Hampshire,headmistress school board,Female,HAMPSHIRE,1
262,39900,Female lady clerk at naval school in Hampshire,lady clerk at naval school,Female,HAMPSHIRE,1
263,54020,Female assisting her domestic mother in Hampshire,assisting her domestic mother,Female,HAMPSHIRE,1
264,62110,Female agricultural laborer in Hampshire,agricultural laborer,Female,HAMPSHIRE,1
265,95410,Female carpenter in Hampshire,carpenter,Female,HAMPSHIRE,1
266,20200,Male inland revenue officer nd class in Hampshire,inland revenue officer nd class,Male,HAMPSHIRE,1
267,31090,Male county council clerk in Hampshire,county council clerk,Male,HAMPSHIRE,1
268,64990,Male game keeper on farm in Hampshire,game keeper on farm,Male,HAMPSHIRE,1
269,62113,Male grazier son in Hampshire,grazier son,Male,HAMPSHIRE,1
270,83120,Male shoeing smiths striker in Hampshire,shoeing smiths striker,Male,HAMPSHIRE,1
271,84130,Male steam engine fitter c in Hampshire,steam engine fitter c,Male,HAMPSHIRE,1
272,95110,Male master mason stone in Hampshire,master mason stone,Male,HAMPSHIRE,1
273,93190,Male sign facia writer general printer in Hampshire,sign facia writer general printer,Male,HAMPSHIRE,1
274,79920,Male canvas manufacture j p in Hampshire,canvas manufacture j p,Male,HAMPSHIRE,1
275,79120,Male tailor working in Hampshire,tailor working,Male,HAMPSHIRE,1
276,41010,Male apprentice outfitting in Hampshire,apprentice outfitting,Male,HAMPSHIRE,1
277,51020,Male licensed victuaillew public huse keeper in Hampshire,licensed victuaillew public huse keeper,Male,HAMPSHIRE,1
278,45120,Male pig dealer cattle in Hampshire,pig dealer cattle,Male,HAMPSHIRE,1
279,58430,Unknown bombardier r m a in Hampshire,bombardier r m a,Unknown,HAMPSHIRE,1
280,62110,Female assisting on farm in Herefordshire,assisting on farm,Female,HEREFORDSHIRE,4
281,37020,Male head postmaster in Herefordshire,head postmaster,Male,HEREFORDSHIRE,1
282,37030,Male sub postman in Herefordshire,sub postman,Male,HEREFORDSHIRE,1
283,20200,Male retired uncovenanted civil service india military department in Herefordshire,retired uncovenanted civil service india military department,Male,HEREFORDSHIRE,1
284,71120,Male boy coal miner in Herefordshire,boy coal miner,Male,HEREFORDSHIRE,1
285,24100,Male railway bridge inspector in Hertfordshire,railway bridge inspector,Male,HERTFORDSHIRE,2
286,12900,Male clerk solrs in Hertfordshire,clerk solrs,Male,HERTFORDSHIRE,1
287,98550,Male boy ironmonger in Hertfordshire,boy ironmonger,Male,HERTFORDSHIRE,1
288,98900,Male aglc labr horsekeeper in Hertfordshire,aglc labr horsekeeper,Male,HERTFORDSHIRE,1
289,81400,Male wheelwrights laborer in Hertfordshire,wheelwrights laborer,Male,HERTFORDSHIRE,1
290,73300,Male paper machine minder in Hertfordshire,paper machine minder,Male,HERTFORDSHIRE,1
291,99999,Female retired draper grocer living on own means in Huntingdonshire,retired draper grocer living on own means,Female,HUNTINGDONSHIRE,1
292,54020,Female housemaid in Islands In The British Seas,housemaid,Female,ISLANDS IN THE BRITISH SEAS,98
293,58420,Male assistant paymaster in Islands In The British Seas,assistant paymaster,Male,ISLANDS IN THE BRITISH SEAS,2
294,62110,Male farm servant in Islands In The British Seas,farm servant,Male,ISLANDS IN THE BRITISH SEAS,2
295,59990,Male professional golfer in Islands In The British Seas,professional golfer,Male,ISLANDS IN THE BRITISH SEAS,1
296,21160,Male livery stable work in Islands In The British Seas,livery stable work,Male,ISLANDS IN THE BRITISH SEAS,1
297,39310,Male clerk in Kent,clerk,Male,KENT,305
298,17300,Female actress in Kent,actress,Female,KENT,40
299,94990,Female worker in Kent,worker,Female,KENT,21
300,41015,Female sewing machine instructor in Kent,sewing machine instructor,Female,KENT,4
301,81300,Male apprentice coachmaker builder in Kent,apprentice coachmaker builder,Male,KENT,4
302,41010,Male retired spirit merchant in Kent,retired spirit merchant,Male,KENT,3
303,73300,Female paper overlooker in Kent,paper overlooker,Female,KENT,2
304,58430,Male retired coast guard officer in Kent,retired coast guard officer,Male,KENT,2
305,4250,Male seaman in Kent,seaman,Male,KENT,2
306,83120,Male carrier in Kent,carrier,Male,KENT,2
307,95410,Male apprentice carpenter joiners in Kent,apprentice carpenter joiners,Male,KENT,2
308,84130,Unknown iron founder in Kent,iron founder,Unknown,KENT,2
309,41010,Female pill maker in Kent,pill maker,Female,KENT,1
310,99999,Female greengrocer wife in Kent,greengrocer wife,Female,KENT,1
311,58220,Male inspector metropolitan police in Kent,inspector metropolitan police,Male,KENT,1
312,58420,Male marines in Kent,marines,Male,KENT,1
313,16130,Male artist porter in Kent,artist porter,Male,KENT,1
314,39310,Male farmer painter clerk in Kent,farmer painter clerk,Male,KENT,1
315,21182,Male poulterers manager in Kent,poulterers manager,Male,KENT,1
316,97430,Male platelayer on sec railway in Kent,platelayer on sec railway,Male,KENT,1
317,62420,Male time keeper on farm in Kent,time keeper on farm,Male,KENT,1
318,62110,Male hay binder on farm in Kent,hay binder on farm,Male,KENT,1
319,84130,Male engineersturner in Kent,engineersturner,Male,KENT,1
320,84190,Male manufacturer director of reeves artists colours in Kent,manufacturer director of reeves artists colours,Male,KENT,1
321,3200,Male assistant boiler maker in Kent,assistant boiler maker,Male,KENT,1
322,99999,Male contractors carman son in Kent,contractors carman son,Male,KENT,1
