Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,final_result,standardized_llm
1891,YORKSHIRE WEST RIDING,Female,woolen condenser minder,533,92110,1,92250,PRINTING MACHINE MINDERS,Direct Lithographic Pressman,,woolen condenser minder,other,0.9,False,acceptable_quality,[],False,woolen condenser minder,
1891,YORKSHIRE WEST RIDING,Unknown,masons labourer,415,95110,12,99910,MASON'S LABOURER,Labourer,moderate,mason labourer,building_construction,0.7492555005915662,False,acceptable_quality,[],False,mason labourer,
1891,YORKSHIRE WEST RIDING,Male,weaving overlooker worsted apprentice,572,75000,1,75000,WORSTED AND STUFF MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",complex,apprentice weaving overlooker worsted,other,0.872938147168095,False,acceptable_quality,[],False,apprentice weaving overlooker worsted,
1891,YORKSHIRE WEST RIDING,Male,housekeeper at lime works,229,89630,1,74240,LIME BURNERS,Drier Operator (Chemical and Related Processes),,housekeeper at lime works,domestic_service,0.9,False,acceptable_quality,[],False,housekeeper at lime works,
1891,YORKSHIRE WEST RIDING,Female,licensed publican,713,51020,1,51050,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS","Working Proprietor  (Cafe, Bar and Snack Bar)",,licensed publican,other,0.9,False,acceptable_quality,[],False,licensed publican,
1891,YORKSHIRE WEST RIDING,Male,coke grinder,745,17900,1,17190,ORGAN GRINDERS,"Other Composers, Musicians and Singers",,coke grinder,other,0.9,False,acceptable_quality,[],False,coke grinder,
1891,YORKSHIRE WEST RIDING,Male,wood planer  moulder,455,81230,1,81230,WOOD TURNER,Wood Turner,,wood planer moulder,other,0.8863536931800144,False,acceptable_quality,[],False,wood planer moulder,
1891,YORKSHIRE WEST RIDING,Male,retired colliery engine wright,264,84130,1,84910,COLLIERY FITTERS,"Machinery Mechanic, General",,retired colliery engine wright,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired colliery engine wright,
1891,YORKSHIRE WEST RIDING,Male,train boy in coal mine,142,98590,1,98630,HAULIERS (MINE),Animal‑Drawn Vehicle Driver (Mine and Quarry),complex,boy train in coal mine,other,0.884239408539163,False,acceptable_quality,[],False,boy train in coal mine,
1891,YORKSHIRE WEST RIDING,Male,stoker at dyeworker,723,87130,1,74925,GAS WORKS SERVICE,Coal-Gas Maker,,stoker at dyeworker,transport_communication,0.54,True,unchanged_with_some_invalid_words,['dyeworker'],False,stoker at dyeworker,stoker at dyeworker
1891,YORKSHIRE WEST RIDING,Male,iron screw machine man,241,72100,1,72120,PIG IRON MANUFACTURE (BLAST FURNACE),Blast Furnaceman (Ore smelting),,iron screw machine man,other,0.9,False,acceptable_quality,[],False,iron screw machine man,
1891,YORKSHIRE WEST RIDING,Male,making iron  steel tools,243,72400,1,72740,TUBE MANUFACTURE,Seamless Pipe and Tube Drawer,,making iron steel tools,other,0.8887140987146643,False,acceptable_quality,[],False,making iron steel tools,
1891,YORKSHIRE WEST RIDING,Male,levanter,507,76140,1,76150,CURRIERS,Leather Currier,simple,levanter,other,0.9,False,acceptable_quality,[],False,levanter,
1891,YORKSHIRE WEST RIDING,Female,half timer in a cotton mill,552,75990,1,75990,COTTON & COTTON GOODS MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,half timer in a cotton miller,food_drink,0.8420112849250592,False,acceptable_quality,[],False,half timer in a cotton miller,
1891,YORKSHIRE WEST RIDING,Female,superintendent on children,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,children superintendent on,other,0.867779462982221,False,acceptable_quality,[],False,children superintendent on,
1891,YORKSHIRE WEST RIDING,Male,blanket filler,564,75000,1,75000,BLANKET MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,blanket filler,other,0.9,False,acceptable_quality,[],False,blanket filler,
1891,YORKSHIRE WEST RIDING,Male,cotton loom overlook,551,75400,1,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),,cotton loom overlook,other,0.9,False,acceptable_quality,[],False,cotton loom overlook,
1891,YORKSHIRE WEST RIDING,Male,sorter apprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice porter,transport_communication,0.7290606590460553,False,acceptable_quality,[],False,apprentice porter,
1891,YORKSHIRE WEST RIDING,Male,errand boy farm,171,37040,1,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,boy errand farm,other,0.8760512330916227,False,acceptable_quality,[],False,boy errand farm,
1891,YORKSHIRE WEST RIDING,Male,forgeman tilter,242,72200,1,72190,PUDDLING FURNACES; IRON AND STEEL ROLLING MILLS,"Other Metal Smelting, Converting and Refining Furnaceman",moderate,forgeman tilter,other,0.9,False,acceptable_quality,[],False,forgeman tilter,
1891,YORKSHIRE WEST RIDING,Male,pit lad coal,198,71120,5,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,pit lad coal,other,0.9,False,acceptable_quality,[],False,pit lad coal,
1891,YORKSHIRE WEST RIDING,Male,apprentice mechanic turning,768,84110,1,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",,apprentice mechanic turning,metalwork_engineering,0.9,False,acceptable_quality,[],False,apprentice mechanic turning,
1891,YORKSHIRE WEST RIDING,Male,hallkeeper,97,55100,2,55290,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS","Other Charworkers, Cleaners and Related Workers",simple,hallkeeper,other,0.27,True,unchanged_with_many_invalid_words,['hallkeeper'],False,hallkeeper,hallkeeper
1891,YORKSHIRE WEST RIDING,Male,engine  brick machine fitter,263,84130,2,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,engine brick machine fitter,other,0.8903783418750858,False,acceptable_quality,[],False,engine brick machine fitter,
1891,YORKSHIRE WEST RIDING,Female,milliners bodice maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,milliners bodice maker,clothing_footwear,0.9,False,acceptable_quality,[],False,milliners bodice maker,
1891,YORKSHIRE WEST RIDING,Male,tailors cuter out,654,79190,1,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,,tailor cuter out,clothing_footwear,0.7793817894455036,False,acceptable_quality,[],False,tailor cuter out,
1891,YORKSHIRE WEST RIDING,Female,brass founders apprentice,260,72400,1,72420,BRASS FOUNDERS,Metal Pourer,,apprentice brass founder,metalwork_engineering,0.7794295915870972,False,acceptable_quality,[],False,apprentice brass founder,
1891,YORKSHIRE WEST RIDING,Male,dyers townsman,143,97190,2,97190,WATER CARRIERS,Other Dockers and Freight Handlers,,dyers townsman,crafts_trades,0.9,False,acceptable_quality,[],False,dyers townsman,
1891,YORKSHIRE WEST RIDING,Male,bobbin winder woollen mill,561,75200,2,75432,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Cloth Weaver (Hand or Machine),,bobbin winder woollen miller,food_drink,0.8238277684640737,False,acceptable_quality,[],False,bobbin winder woollen miller,
1891,YORKSHIRE WEST RIDING,Male,loomer in worsted factory,572,75000,2,75000,WORSTED AND STUFF MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,loomer in worsted factory,professional_clerical,0.9,False,acceptable_quality,[],False,loomer in worsted factory,
1891,YORKSHIRE WEST RIDING,Male,retired general labourer depend on,765,99130,1,99910,GENERAL LABOURERS,Labourer,,retired general labourer,unemployed_seeking,0.7170634196901031,False,acceptable_quality,[],False,retired general labourer,
1891,YORKSHIRE WEST RIDING,Male,tyler,416,95320,1,95320,SLATERS & TILERS,Slate and Tile Roofer,simple,tyler,other,0.9,False,acceptable_quality,[],False,tyler,
1891,YORKSHIRE WEST RIDING,Male,night soil remover,727,97490,1,95950,TOWN DRAINAGE,Pipe Layer,moderate,night soil remover,other,0.9,False,acceptable_quality,[],False,night soil remover,
1891,YORKSHIRE WEST RIDING,Male,labourer mechanical engineering works,485,74100,1,74500,MINERAL OIL WORKER,"Petroleum-Refining Worker, Specialisation Unknown",,labourer mechanical engineering works,metalwork_engineering,0.9,False,acceptable_quality,[],False,labourer mechanical engineering works,
1891,YORKSHIRE WEST RIDING,Male,manager window blinds works,724,87120,1,96950,WATERWORKS SERVICE,Water Treatment Plant Operator (Waterworks),,manager window blinds works,other,0.9,False,acceptable_quality,[],False,manager window blinds works,
1891,YORKSHIRE WEST RIDING,Male,managing cotton warp twister,550,75200,1,75415,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Beam Warper,,managing cotton warp twister,other,0.9,False,acceptable_quality,[],False,managing cotton warp twister,
1891,YORKSHIRE WEST RIDING,Male,tailor  teacher of the science and art of producing garments by my,76,17120,1,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,,tailor teacher of the science and art of producing garments by my,clothing_footwear,0.8063931814943887,False,multiple_occupation_excluded_from_llm_check,[],True,tailor teacher of the science and art of producing garments by my,
1891,YORKSHIRE WEST RIDING,Female,confectionary baker,691,41010,1,41025,BAKERS (DEALERS),Working Proprietor (Wholesale or Retail Trade),,confectioner,food_drink,0.6628983122310133,False,acceptable_quality,[],False,confectioner,
1891,YORKSHIRE WEST RIDING,Male,pony driver miner,198,71120,1,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,pony driver miner,mining_quarrying,0.9,False,acceptable_quality,[],False,pony driver miner,
1891,YORKSHIRE WEST RIDING,Male,decorative painter and caretaker,421,93120,1,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,decorative painter and caretaker,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,decorative painter and caretaker,
1891,YORKSHIRE WEST RIDING,Male,greyhound trainer,190,62920,1,62490,OTHERS ENGAGED ABOUT ANIMALS (NON-AGRICULTURE),Other Livestock Workers,,greyhound trainer,other,0.9,False,acceptable_quality,[],False,greyhound trainer,
1891,YORKSHIRE WEST RIDING,Male,coach smiths apprentice,365,81300,3,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,apprentice coachmaker smiths,crafts_trades,0.6842028324309289,False,acceptable_quality,[],False,apprentice coachmaker smiths,
1891,YORKSHIRE WEST RIDING,Male,pen knife grinder apprentice,769,99150,2,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice pen knife grinder,other,0.8626045820470973,False,acceptable_quality,[],False,apprentice pen knife grinder,
1891,YORKSHIRE WEST RIDING,Male,sateen weaver,551,75400,2,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),,sateen weaver,textile_manufacture,0.9,False,acceptable_quality,[],False,sateen weaver,
1891,YORKSHIRE WEST RIDING,Male,domestic servant farm,181,62110,2,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,domestic servant,domestic_service,0.7521371633621752,False,acceptable_quality,[],False,domestic servant,
1891,YORKSHIRE WEST RIDING,Female,spinner in a hemp flax mill,580,75000,1,75000,FLAX LINEN AND DAMASK MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",complex,spinner in a hemp flax miller,food_drink,0.8420112849250592,False,acceptable_quality,[],False,spinner in a hemp flax miller,
1891,YORKSHIRE WEST RIDING,Male,retired foreman of bobbin turners,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired foreman of bobbin turners,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired foreman of bobbin turners,
1891,YORKSHIRE WEST RIDING,Male,iron forge manager,262,83120,1,83110,BLACKSMITHS,"Blacksmith, General",,iron forge manager,other,0.9,False,acceptable_quality,[],False,iron forge manager,
1891,YORKSHIRE WEST RIDING,Male,rag and pot dealer and electrian,689,41010,1,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),,rag and pot dealer and electrian,other,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['electrian'],True,rag and pot dealer and electrian,
1891,YORKSHIRE WEST RIDING,Male,toll collector,14,31090,8,31000,"MUNICIPAL, PARISH, AND  LOCAL OR COUNTY SHERIFFS AND CLERKS","Government Executive Official, Specialisation Unknown",,toll collector,other,0.9,False,acceptable_quality,[],False,toll collector,
1891,YORKSHIRE WEST RIDING,Male,waiter in club,719,53220,2,53210,HOTEL WAITERS,"Waiter, General",,waiter in club,other,0.9,False,acceptable_quality,[],False,waiter in club,
1891,YORKSHIRE WEST RIDING,Male,apprentice to the moulding,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice to the moulding,other,0.9,False,acceptable_quality,[],False,apprentice to the moulding,
1891,YORKSHIRE WEST RIDING,Male,parter,761,22190,2,21110,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",General Manager,simple,carter,transport_communication,0.7822504519683562,False,acceptable_quality,[],False,carter,
1891,YORKSHIRE WEST RIDING,Male,farmers daughter,175,62113,7,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,farmer daughter,family_dependent,0.7362686734389545,False,acceptable_quality,[],False,farmer daughter,
1891,YORKSHIRE WEST RIDING,Female,makerup wool warehouse,630,41010,1,41020,WOOLSTAPLER WOOL DEALER BROKER,Working Proprietor (Wholesale Trade),moderate,makerup wool warehouse,other,0.54,True,unchanged_with_some_invalid_words,['makerup'],False,makerup wool warehouse,makerup wool warehouse
1891,YORKSHIRE WEST RIDING,Female,keeps conservative club,90,53290,1,54090,"OTHER COLLEGE, CLUB--SERVICE",Other Maids and Related Housekeeping Service Workers,,keeps conservative club,other,0.9,False,acceptable_quality,[],False,keeps conservative club,
1891,YORKSHIRE WEST RIDING,Female,woolen weaver,561,75200,946,75415,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Beam Warper,,woolen weaver,textile_manufacture,0.9,False,acceptable_quality,[],False,woolen weaver,
1891,YORKSHIRE WEST RIDING,Female,blanket winder,564,75000,1,75000,BLANKET MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,blanket winder,other,0.9,False,acceptable_quality,[],False,blanket winder,
1891,YORKSHIRE WEST RIDING,Male,steam engine pattern maker apprentice,269,83400,1,83410,METAL MACHINISTS (ENGINE AND MACHINE MAKING),"MachineTool Operator, General",,apprentice steam engine pattern maker,other,0.872938147168095,False,acceptable_quality,[],False,apprentice steam engine pattern maker,
1891,YORKSHIRE WEST RIDING,Male,steel maker assistant,395,94940,1,94940,TOY MAKERS,Doll and Stuffed Toy Maker,,assistant shoe maker,clothing_footwear,0.7158073433856336,False,acceptable_quality,[],False,assistant shoe maker,
1891,WARWICKSHIRE,Male,pin maker,296,83890,14,83990,PIN MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,wig maker,personal_service,0.6750832038860861,False,acceptable_quality,[],False,wig maker,
1891,WARWICKSHIRE,Male,sewerman,727,97490,1,97415,TOWN DRAINAGE,Excavator (Hand Tools),simple,sewerman,other,0.9,False,acceptable_quality,[],False,sewerman,
1891,WARWICKSHIRE,Male,cycle makers apprentice,362,84300,3,84190,"BICYCLE MAKERS, BICYCLE REPAIRERS",Other Machinery Fitters and Machine Assemblers,,apprentice cycle makers,other,0.8524332933712134,False,acceptable_quality,[],False,apprentice cycle makers,
1891,WARWICKSHIRE,Female,matress maker,312,83860,1,79640,WIRE/SPRING MATTRESS MAKERS,Mattress Maker,,harness maker,crafts_trades,0.8227974637354488,False,acceptable_quality,[],False,harness maker,
1891,WARWICKSHIRE,Female,pen trade cutter,297,83890,1,83990,STEEL PEN MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,pen trade cutter,other,0.9,False,acceptable_quality,[],False,pen trade cutter,
1891,WARWICKSHIRE,Male,machinst turner,455,81230,1,81230,WOOD TURNER,Wood Turner,moderate,machinst turner,other,0.54,True,unchanged_with_some_invalid_words,['machinst'],False,machinist turner,machinst turner
1891,WARWICKSHIRE,Male,bicycle maker turner fitter,362,84300,1,84975,"BICYCLE MAKERS, BICYCLE REPAIRERS",Pedal-Cycle Repairer,,bicycle maker turner fitter,other,0.9,False,acceptable_quality,[],False,bicycle maker turner fitter,
1891,WARWICKSHIRE,Male,button maker manager,660,94990,1,94990,BUTTON MAKERS,Other Production and Related Workers Not Elsewhere Classified,,button maker manager,other,0.9,False,acceptable_quality,[],False,button maker manager,
1891,WARWICKSHIRE,Male,agr laborer,181,62110,2,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm laborer,agricultural,0.8454910978440806,False,acceptable_quality,[],False,farm laborer,
1891,WARWICKSHIRE,Male,boot makers clerk,81,59990,1,18020,BILLIARDS CRICKET AND OTHER GAMES SERVICE,Professional Sportsman,,boot makers clerk,clothing_footwear,0.9,False,acceptable_quality,[],False,boot makers clerk,
1891,WARWICKSHIRE,Male,stained glass works,470,89120,1,89190,OTHER WORKERS IN GLASS MANUFACTURE,"Other Glass Formers, Cutters, Grinders and Finishers",moderate,stained glass works,other,0.9,False,acceptable_quality,[],False,stained glass works,
1891,WARWICKSHIRE,Male,ammunition brass case maker,325,83890,1,83990,BRASS BRONZE IMPLEMENT MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,ammunition brass case maker,other,0.9,False,acceptable_quality,[],False,ammunition brass case maker,
1891,WARWICKSHIRE,Male,assistant woodman,182,63110,1,63110,WOODMAN,Logger (General),moderate,assistant woodman,other,0.9,False,acceptable_quality,[],False,assistant woodman,
1891,WARWICKSHIRE,Male,sawyer,453,73200,323,73210,SAWYER; WOOD CUTTING MACHINIST,"Sawyer, General",simple,sawyer,building_construction,0.9,False,acceptable_quality,[],False,sawyer,
1891,WARWICKSHIRE,Female,machinist clock work,448,94290,1,94290,"CANE, RUSH, STRAW - OTHER WORKERS",Other Basketry Weavers and Brush Makers,moderate,machinist clock work,metalwork_engineering,0.9,False,acceptable_quality,[],False,machinist clock work,
1891,WARWICKSHIRE,Female,assistant in milk shop,677,61260,2,45220,"COWKEEPERS, MILKSELLERS",Street Vendor,,assistant in milk shop,other,0.9,False,acceptable_quality,[],False,assistant in milk shop,
1891,WARWICKSHIRE,Female,black polisher,439,93190,1,81955,FRENCH POLISHER,Wooden Furniture Finisher,,black polisher,other,0.9,False,acceptable_quality,[],False,black polisher,
1891,WARWICKSHIRE,Female,assistant,257,83230,268,83240,PATTERNMAKERS (UNDEFINED),Metal Pattern Maker (Foundry),,assistant,other,0.9,False,acceptable_quality,[],False,assistant,
