Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation
1881,Cumberland,Male,retired ship master,157,4250,2,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,master shipwright,unemployed_seeking,0.5620652960220591,False,acceptable_quality,[],False
1881,Hampshire,Male,vicar of weston,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,moderate,vicar of weston,other,0.9,False,acceptable_quality,[],False
1881,Hampshire,Female,fancy repositary keeper fgi,400,41010,1,41030,TOY DEALERS,Working Proprietor (Retail Trade),,fancy repositary keeper fgi,other,0.54,True,unchanged_with_some_invalid_words,['fgi'],False
1881,Hampshire,Male,engineer apprentice,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",,apprentice engine maker,metalwork_engineering,0.6741782145501756,False,acceptable_quality,[],False
1881,Hampshire,Male,gardener dom,87,62711,66,62740,DOMESTIC GARDENER,Gardener,,gardener,agricultural,0.6494100496117925,False,acceptable_quality,[],False
1881,Hampshire,Female,midwife retired,45,7320,1,7310,MIDWIVES,Professional Midwife,,retired midwife,unemployed_seeking,0.8453083951115288,False,acceptable_quality,[],False
1881,Hampshire,Male,apprentice carpenter,409,95410,5,95410,"CARPENTER, JOINER","Carpenter, General",,apprentice carpenter,building_construction,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,labourer agri,181,62110,10,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,labourer,agricultural,0.7748805013510726,False,acceptable_quality,[],False
1881,Hampshire,Male,retired seaman,157,4250,5,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,retired seaman,unemployed_seeking,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,masons apprenc,415,95110,1,99910,MASON'S LABOURER,Labourer,,mason apprenc,building_construction,0.5816944663438252,True,modification_poor_result,['apprenc'],False
1881,Hampshire,Male,second foreman engine fitter,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,second foreman engine fitter,other,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,ships stewd asst,159,52030,1,54060,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Steward,,ships stewd asst,other,0.27,True,unchanged_with_many_invalid_words,"['stewd', 'asst']",False
1881,Hampshire,Male,engine driver locomotive rlwy,127,98300,1,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,complex,engine driver locomotive rlwy,transport_communication,0.54,True,unchanged_with_some_invalid_words,['rlwy'],False
1881,Hampshire,Male,farmer  acres employ  man,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,farmer acres employ man,agricultural,0.8775493803745692,False,acceptable_quality,[],False
1881,Hampshire,Female,ladies nurse dom,30,14120,3,14120,"MINISTER, PRIEST, OF UNITED FREE CHURCH",Minister of Religion,moderate,ladies nurse dom,domestic_service,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,shepherds,178,62430,1,62430,SHEPHERD,Sheep Farm Worker,simple,shepherd,agricultural,0.8631881658849231,False,acceptable_quality,[],False
1881,Hampshire,Male,oil dealers assistant,497,41010,1,41025,OIL CAKE DEALERS,Working Proprietor (Wholesale or Retail Trade),,assistant coal dealer,retail_trade,0.6428046875441861,False,acceptable_quality,[],False
1881,Hampshire,Female,manageress of girls home,796,99999,1,99999,"PRISONERS, REFORM SCHOOL INMATES ETC",Unspecified worktitle or several titles,,manageress of girls home,other,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,retired lic victualler,713,51020,1,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),,retired licensed victualler,unemployed_seeking,0.9068522969547405,False,acceptable_quality,[],False
1881,Hampshire,Female,factory hand,770,99200,1,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,,hand factor,professional_clerical,0.7113848428849646,False,acceptable_quality,[],False
1881,Hampshire,Male,general dealer beer retailer,714,51050,1,51050,BEERSELLERS,"Working Proprietor  (Cafe, Bar and Snack Bar)",,general dealer beer retailer,retail_trade,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,coal assistant,235,41015,1,41025,COAL MERCHANTS AND DEALERS,Working Proprietor (Wholesale or Retail Trade),,assistant coal,other,0.8665842225040771,False,acceptable_quality,[],False
1881,Hampshire,Male,retired mariner capt m navy,24,58430,1,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,,retired mariner capt m navy,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['capt', 'm']",False
1881,Hampshire,Female,coachmans wife domestic servant,30,14120,1,14120,"MINISTER, PRIEST, OF UNITED FREE CHURCH",Minister of Religion,,domestic servant wife,family_dependent,0.7225651248213477,False,acceptable_quality,[],False
1881,Hampshire,Male,whitesmiths apprentice,343,87390,5,87310,WHITESMITHS,"Sheet-Metal Worker, General",,apprentice whitesmiths,other,0.8496787601654118,False,acceptable_quality,[],False
1881,Hampshire,Male,servant hotel,82,54090,2,54090,"DOMESTIC INDOOR SERVANTS IN HOTELS, LODGING HOUSES AND EATING HOUSES",Other Maids and Related Housekeeping Service Workers,,servant hotel,domestic_service,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,dentist,43,6200,23,6310,DENTISTS AND DENTISTS ASSISTANTS,"Dentist, General",,dentist,other,0.9,False,acceptable_quality,[],False
1881,Hampshire,Male,coal mercht and sheriff of southampton,235,41015,1,41025,COAL MERCHANTS AND DEALERS,Working Proprietor (Wholesale or Retail Trade),,coal mercht and sheriff of southampton,other,0.48600000000000004,False,multiple_occupation_excluded_from_llm_check,"['mercht', 'southampton']",True
1881,Hampshire,Male,draftsman survey o s office,2,37020,3,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,,draftsman survey o s office,other,0.54,True,unchanged_with_some_invalid_words,"['o', 's']",False
1881,Hampshire,Male,umbrlla maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,umbrlla maker,other,0.54,True,unchanged_with_some_invalid_words,['umbrlla'],False
1881,Cardiganshire,Male,farmer work on farm ag lab,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farmer work on farm agricultural labourer,agricultural,0.6638211680213328,False,acceptable_quality,[],False
1881,Cardiganshire,Male,child,795,99999,32,99999,NO SPECIFIED OCCUPATION - CHILDREN,Unspecified worktitle or several titles,simple,child,other,0.9,False,acceptable_quality,[],False
1881,Cardiganshire,Male,iron manuf apprentice,349,87530,1,87450,SHIPWRIGHTS - METAL SHIPS,Metal Shipwright,,apprentice iron manufacture,metalwork_engineering,0.8476856860040931,False,acceptable_quality,[],False
1881,Cardiganshire,Female,serv not in employ,108,54010,1,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",,domestic servant not in employ,domestic_service,0.6400725370621652,False,acceptable_quality,[],False
1881,Cardiganshire,Male,naval pensioner,774,58410,4,99999,NAVY PENSIONERS,Unspecified worktitle or several titles,,pensioner naval,unemployed_seeking,0.8617904666745018,False,acceptable_quality,[],False
1881,Cardiganshire,Female,supervisors wife,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,supervisors wife,family_dependent,0.9,False,acceptable_quality,[],False
1881,Cardiganshire,Male,clog maker wooden shoe,665,80100,1,80200,"PATTEN, CLOG MAKERS","Shoe Worker, Specialisation Unknown",,clog maker wooden shoe,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,surgeon major retired lst,19,58420,1,58320,ARMY OFFICERS (RETIRED),Officer,,retired surgeon major lst,unemployed_seeking,0.8705716902840996,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,superd m f b,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,complex,superd m f b,other,0.27,True,unchanged_with_many_invalid_words,"['superd', 'm', 'f', 'b']",False
1881,"London (Parts Of Middlesex, ",Female,apprentice cigar making tobacconist,707,41010,2,41030,TOBACCONISTS,Working Proprietor (Retail Trade),,apprentice cigar making tobacconist,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,watchmaker son,791,99999,6,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,watch maker son,family_dependent,0.7416923562193186,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,uphlstr,999,-1,1,0,,,simple,upholsterer,crafts_trades,0.847329264660479,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,husband a farm labourer,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,agricultural labourer,agricultural,0.5052533545049774,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,grocers assnt,697,41010,2,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,grocers assnt,food_drink,0.54,True,unchanged_with_some_invalid_words,['assnt'],False
1881,"London (Parts Of Middlesex, ",Female,housekeeper assistant,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,assistant housekeeper,domestic_service,0.8526918810605743,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,cook dom boarder,101,53101,1,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",,cook dom boarder,domestic_service,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,rate and tax collector clk,13,58900,1,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,rate and tax collector clerk,professional_clerical,0.833520042706566,False,multiple_occupation_excluded_from_llm_check,['clk'],True
1881,"London (Parts Of Middlesex, ",Male,house furnishers apprentice cabt maker,257,83230,1,83240,PATTERNMAKERS (UNDEFINED),Metal Pattern Maker (Foundry),,apprentice house furnishers cabt maker,other,0.8737418086701845,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,assistant hat,283,3200,3,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",,assistant hat,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,housemaid domestic servant,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.6847181504403131,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,cook d ser,98,53102,1,53130,COOKS (NOT DOMESTIC),"Cook, except Private Service",moderate,cook d ser,domestic_service,0.54,True,unchanged_with_some_invalid_words,['d'],False
1881,"London (Parts Of Middlesex, ",Male,captn r n retired,24,58430,1,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,,retired captn r n,unemployed_seeking,0.6637465343229157,True,modification_poor_result,"['captn', 'r', 'n']",False
1881,"London (Parts Of Middlesex, ",Male,apprentice to carpenter and joiner,409,95410,1,95420,"CARPENTER, JOINER",Construction Joiner,,apprentice to carpenter and joiner,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1881,"London (Parts Of Middlesex, ",Female,assist,768,84110,8,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",simple,assist,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,servant dom uneployed,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant dom uneployed,domestic_service,0.54,True,unchanged_with_some_invalid_words,['uneployed'],False
1881,"London (Parts Of Middlesex, ",Male,stationer employing  girls   boy,529,41010,1,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,boy stationer employing girls,retail_trade,0.8667325931319367,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,labourer brick layer,464,89300,1,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),moderate,labourer brick layer,general_labour,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,asst clerk in a law office,40,39340,1,39340,LAW CLERK,Legal Clerk,complex,asst clerk in a law office,professional_clerical,0.54,True,unchanged_with_some_invalid_words,"['asst', 'a']",False
1881,"London (Parts Of Middlesex, ",Male,potman  waiter unempd,718,53220,1,53210,BOARDING LODGING HOUSE WAITERS (NON-RESIDENT),"Waiter, General",,potman waiter unempd,other,0.6899135925778249,True,modification_poor_result,['unempd'],False
1881,"London (Parts Of Middlesex, ",Male,underclothing cutter dressmakr,458,63290,1,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,moderate,underclothing cutter dressmakr,other,0.54,True,unchanged_with_some_invalid_words,['dressmakr'],False
1881,"London (Parts Of Middlesex, ",Female,wife of dentist,788,99999,5,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,of dentist wife,family_dependent,0.869157269016759,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,sheriffs man,137,41010,1,41030,"MOTOR GARAGE ---PROPRIETOR, WORKER",Working Proprietor (Retail Trade),,sheriffs man,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,table maker out of work,592,75500,1,75530,HOSIERY MANUFACTURE,Knitting Machine Operator (Hosiery),,table maker out of work,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,waggon maker ry,360,81300,2,81920,"RAILWAY--COACH, WAGON MAKER",CoachBody Builder,,waggon maker ry,other,0.54,True,unchanged_with_some_invalid_words,['ry'],False
1881,"London (Parts Of Middlesex, ",Male,errand boy fish,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy errand fisherman,food_drink,0.6812533712232582,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,milk carrier daughter,791,99999,2,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,milk carrier daughter,family_dependent,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,master builder  m  boys,405,21230,1,95910,BUILDERS,"Housebuilder, General",,master builder m boys,building_construction,0.8754361847005074,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,fruiterors wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,fruiterer wife,family_dependent,0.8760232731425781,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,cabinet makers wife,438,81190,3,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,cabinet maker wife,family_dependent,0.8018609804861693,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,late travelling sorter g p o superannuated,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,late travelling sorter g p o superannuated,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['g', 'p', 'o']",False
1881,"London (Parts Of Middlesex, ",Male,engine driver to builder,127,98300,1,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,,engine driver to builder,building_construction,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,docklabourer,166,97120,3,97120,"STEVEDORES, WHARF AND DOCK LABOURERS",Docker,simple,dock labourer,transport_communication,1.0,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,tea sampler mcht,696,61220,1,62390,COFFEE TEA PLANTER GROWER,"Other Orchard, Vineyard and Related Tree and Shrub Crop Workers",moderate,tea sampler mcht,other,0.54,True,unchanged_with_some_invalid_words,['mcht'],False
1881,"London (Parts Of Middlesex, ",Male,no,139,62460,49,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple,no,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,genlservtdomestic,30,14120,1,14120,"MINISTER, PRIEST, OF UNITED FREE CHURCH",Minister of Religion,simple,genlservtdomestic,other,0.27,True,unchanged_with_many_invalid_words,['genlservtdomestic'],False
1881,"London (Parts Of Middlesex, ",Male,servant club,90,53290,27,54090,"OTHER COLLEGE, CLUB--SERVICE",Other Maids and Related Housekeeping Service Workers,,servant club,domestic_service,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,mantle maker cutter,522,91020,2,91090,"CARD, STATIONERY MAKERS",Other Paper and Paperboard Products Makers,,mantle maker cutter,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,bricklayerlab,163,4290,1,98930,CANAL AND INLAND NAVIGATION SERVICE (ON SHORE),Lock Operator (Canal or Port),simple,bricklayer,building_construction,0.9963804818698382,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,lab tank work iron,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",complex,labourer tank work iron,general_labour,0.7489552531213387,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,chair  couch manufr,438,81190,1,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,chair couch manufr,other,0.6888006226292116,True,modification_poor_result,['manufr'],False
1881,"London (Parts Of Middlesex, ",Male,bookseller  men  boy,145,98550,1,97130,"VAN, ETC.---GUARD, BOY",Railway and Road Vehicle Loader,,boy bookseller men,other,0.8571414189633766,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,clerk to bank,121,33130,7,33940,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Finance Clerk,,clerk to bank,professional_clerical,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,schoolars,787,99999,4,99999,SCHOLARS ETC,Unspecified worktitle or several titles,,schoolmaster,professional_clerical,0.8754845474860647,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,match maker bryant m fusee,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,match maker bryant m fusee,other,0.54,True,unchanged_with_some_invalid_words,"['bryant', 'm']",False
1881,"London (Parts Of Middlesex, ",Female,cardboard liner,526,81730,10,91025,CARDBOARD BOX MAKER,Paper Box Maker (Hand or Machine),,cardboard liner,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,muscian,76,17120,1,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,simple,musician,personal_service,1.0,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,packer,695,77650,1,77790,CHOCOLATE COCOA MAKERS,"Other Tea, Coffee and Cocoa Preparers",simple,packer,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,commercial traveller  book keeper,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,commercial traveller,professional_clerical,0.6295553982703039,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,a nurse,46,7110,3,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",,nurse,domestic_service,0.8314416997157932,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,wood engravers apprentice,73,16150,4,16150,ENGRAVERS (ARTISTS) AND LITHOGRAPHIC ARTISTS,Engraver and Etcher (Artistic),moderate,apprentice wood engravers,other,0.8571118847837225,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,leather bag maker draper,628,41010,1,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),,leather bag maker draper,retail_trade,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,annuitant w of clergyman of church of england,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,complex,annuitant w of clergyman of church of england,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['w'],False
1881,"London (Parts Of Middlesex, ",Female,apprentice milliner,650,79320,16,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",,apprentice milliner,clothing_footwear,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,stationer  fancy dealer,529,41010,1,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,stationer fancy dealer,retail_trade,0.8882040123900088,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,machine turner eng,289,83830,1,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,,machine turner eng,other,0.54,True,unchanged_with_some_invalid_words,['eng'],False
1881,"London (Parts Of Middlesex, ",Male,cork cutter n d,458,63290,1,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,,cork cutter n d,other,0.54,True,unchanged_with_some_invalid_words,"['n', 'd']",False
1881,"London (Parts Of Middlesex, ",Male,braid maker trimmings,597,79990,1,75922,TRIMMING MAKERS,Braid Maker (Hand or Machine),,braid maker trimmings,other,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,servant ladysmaid,84,54020,4,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant ladysmaid,domestic_service,0.54,True,unchanged_with_some_invalid_words,['ladysmaid'],False
1881,"London (Parts Of Middlesex, ",Male,billard marker  barman,81,59990,1,18020,BILLIARDS CRICKET AND OTHER GAMES SERVICE,Professional Sportsman,,billard marker barman,other,0.6903910480598322,True,modification_poor_result,['billard'],False
1881,"London (Parts Of Middlesex, ",Male,wine merchant wholesale,722,41010,1,41025,WINE AND SPIRIT MERCHANTS,Working Proprietor (Wholesale or Retail Trade),moderate,wine merchant wholesale,food_drink,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,labourer soap works,487,74730,3,74220,SOAP BOILERS AND MAKERS,Cooker (Chemical and Related Processes),,labourer soap works,general_labour,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Unknown,joiner,409,95410,1,95410,"CARPENTER, JOINER","Carpenter, General",,joiner,building_construction,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,pensioner  attendant on gentleman,775,99999,1,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,,pensioner attendant on gentleman,unemployed_seeking,0.8918758388891673,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,retired musician,76,17120,7,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,,retired musician,unemployed_seeking,0.9,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Female,tobocanist wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,tobocanist wife,family_dependent,0.54,True,unchanged_with_some_invalid_words,['tobocanist'],False
1881,"London (Parts Of Middlesex, ",Female,assistant supervisor post office telegraphist,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,complex,assistant supervisor postboy office telegraphist,transport_communication,0.8139628258592757,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,shirt manafacturer,659,79590,1,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,,hat manufacture,clothing_footwear,0.9231574337529497,False,acceptable_quality,[],False
1881,"London (Parts Of Middlesex, ",Male,book binder frade,542,92600,1,92625,BOOKBINDERS,Bookbinder (Hand or Machine),moderate,book binder,crafts_trades,0.8419739132815791,False,acceptable_quality,[],False
