County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check
BERKSHIRE,Male,131,retired platelayer,2,1911,retired platelayer,97430,99910,"PLATELAYER, GANGER, PACKER",Labourer,,retired platelayer,unemployed_seeking,0.9,False,acceptable_quality,[],False,,[]
BERKSHIRE,Female,84,domestic servant,1,1911,domestic servant somerset,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.7172577541534161,False,acceptable_quality,[],False,,"[[54020, np.float32(0.9825476), 'House Servant']]"
BERKSHIRE,Male,75,photographers printer,1,1911,photographers printer,16300,16310,PHOTOGRAPHERS,"Photographer, General",,photographers printer,crafts_trades,0.9,False,acceptable_quality,[],False,,"[[75600, np.float32(0.22739764), 'Bleachers, Dyers and Textile Product Finishers'], [92110, np.float32(0.62207097), 'Printer, General']]"
BERKSHIRE,Male,118,brewery company director and taner,1,1911,brewery company director and taner,21192,21000,OFFICERS OF COMMERCIAL AND OTHERS COMPANIES,"Manager, Specialisation Unknown",,brewery company director and taner,food_drink,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[94990, np.float32(0.38019472), 'Other Production and Related Workers Not Elsewhere Classified']]"
BERKSHIRE,Male,141,late none carman,1,1911,none late carman,98550,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),,late none carman,unemployed_seeking,0.87135921570723,False,acceptable_quality,[],False,,"[[98590, np.float32(0.69950897), 'Other MotorVehicle Drivers']]"
BERKSHIRE,Male,765,linoleum maker general labourer,1,1911,linoleum maker general labourer,99130,99910,GENERAL LABOURERS,Labourer,complex,linoleum maker general labourer,general_labour,0.9,False,acceptable_quality,[],False,,"[[75600, np.float32(0.4935847), 'Bleachers, Dyers and Textile Product Finishers'], [80390, np.float32(0.23879291), 'Other Leather Goods Makers']]"
BRECKNOCKSHIRE,Female,52,assistant elementary school teacher,1,1911,elementary school teacher assistant,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,assistant elementary school teacher,professional_clerical,0.8741258757843245,False,acceptable_quality,[],False,,"[[13020, np.float32(0.32387564), 'Teacher, Level and Subject Unknown, Not University and Higher Education Level'], [13990, np.float32(0.42155564), 'Other Teachers']]"
BUCKINGHAMSHIRE,Female,102,girl servant domestic and day,1,1911,servant domestic and day girl,54010,54020,"DAY GIRLS, DAY SERVANTS (OTHER INDOOR)",House Servant,,girl servant domestic and day,domestic_service,0.796599679370576,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[54010, np.float32(0.5090381), 'Domestic Servant, General'], [54020, np.float32(0.41601297), 'House Servant'], [99920, np.float32(0.53767705), 'DayLabourer']]"
BUCKINGHAMSHIRE,Male,788,housework,1,1911,housework,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,housework,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.22943525), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.44482246), 'Other Production and Related Workers Not Elsewhere Classified']]"
CAMBRIDGESHIRE,Male,531,apprentice compositor,6,1911,compositor apprentice,92120,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,,apprentice compositor,other,0.8465759325164964,False,acceptable_quality,[],False,,"[[92120, np.float32(0.94287616), 'Hand Compositor']]"
CAMBRIDGESHIRE,Male,409,joiners machinist,2,1911,joiners machinist,95410,95410,"CARPENTER, JOINER","Carpenter, General",,joiners machinist,building_construction,0.9,False,acceptable_quality,[],False,,"[[94290, np.float32(0.267183), 'Other Basketry Weavers and Brush Makers']]"
CAMBRIDGESHIRE,Female,84,domestic servant parlormaid,1,1911,domestic servant parlormaid,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant parlormaid,domestic_service,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.98595065), 'House Servant']]"
CAMBRIDGESHIRE,Female,181,agricultural labourer except in winter,1,1911,farm labourer except in winter,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural labourer except in winter,agricultural,0.7046351637146324,False,acceptable_quality,[],False,,"[[94990, np.float32(0.4992787), 'Other Production and Related Workers Not Elsewhere Classified']]"
CAMBRIDGESHIRE,Female,719,waitress confectionery,1,1911,waitress confectionery,53220,53210,HOTEL WAITERS,"Waiter, General",,waitress confectionery,food_drink,0.9,False,acceptable_quality,[],False,,"[[53100, np.float32(0.2255057), 'Cook, Specialisation Unknown'], [54090, np.float32(0.6594751), 'Other Maids and Related Housekeeping Service Workers']]"
CAMBRIDGESHIRE,Male,139,horsman,1,1911,horsman,62460,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,,horsman,other,0.27,True,unchanged_with_many_invalid_words,['horsman'],False,horsman,"[[62460, np.float32(0.27253133), 'Horse Worker']]"
CAMBRIDGESHIRE,Male,181,farmer labourer on farm,1,1911,farmers labourer on farm,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farmer labourer on farm,agricultural,0.8046131521685772,False,acceptable_quality,[],False,,"[[62460, np.float32(0.97070307), 'Horse Worker']]"
CAMBRIDGESHIRE,Male,720,late hall porter,1,1911,late hall porter pensioner,59990,54090,HOTEL PORTERS BOOTS KNIFEMEN PLATEMEN PLATE CLEANERS POLISHERS (NON-RESIDENT),Other Maids and Related Housekeeping Service Workers,,late hall porter,unemployed_seeking,0.6783770750626771,False,acceptable_quality,[],False,,"[[59990, np.float32(0.9177825), 'Other Service Workers Not Elsewhere Classified']]"
CAMBRIDGESHIRE,Male,769,apprentice butcher,1,1911,butchers boy apprentice,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice butcher,food_drink,0.5493526973065842,False,acceptable_quality,[],False,,"[[77310, np.float32(0.7244719), 'Butcher, General']]"
CARDIGANSHIRE,Male,175,farmer in school son,2,1911,farmers son in school,62113,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,farmer in school son,family_dependent,0.7351289416721213,False,acceptable_quality,[],False,,"[[61110, np.float32(0.27466607), 'General Farmer']]"
CARDIGANSHIRE,Male,418,labourer plasterer,2,1911,labourer plasterer,95140,99910,PLASTERER'S LABOURER,Labourer,moderate,labourer plasterer,building_construction,0.9,False,acceptable_quality,[],False,,[]
CARDIGANSHIRE,Female,655,shop keeper draper grocer,1,1911,shop keeper draper grocer,41010,41025,CLOTHIERS & OUTFITTERS (IE DEALERS AND MERCHANTS),Working Proprietor (Wholesale or Retail Trade),,shop keeper draper grocer,food_drink,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.64380825), 'Other Production and Related Workers Not Elsewhere Classified']]"
CARDIGANSHIRE,Female,659,nydyddes,1,1911,nydyddes,79590,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,,nydyddes,other,0.27,True,unchanged_with_many_invalid_words,['nydyddes'],False,nydyddes,"[[54090, np.float32(0.34900263), 'Other Maids and Related Housekeeping Service Workers']]"
CARDIGANSHIRE,Male,177,meistr ar farm,1,1911,meistr ar farm,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,meistr ar farm,other,0.54,True,unchanged_with_some_invalid_words,['meistr'],False,meistr ar farm,"[[61110, np.float32(0.75570524), 'General Farmer']]"
CARMARTHENSHIRE,Male,124,insurance agent,116,1911,insurance agent,44120,44120,INSURANCE AGENTS,Insurance Salesman,moderate,insurance agent,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[44120, np.float32(0.9925827), 'Insurance Salesman']]"
CARMARTHENSHIRE,Male,246,tinplate workman doubler,1,1911,tinplate workman doubler,72200,72200,TINPLATE  MANUFACTURE,"Metal RollingMill Worker, Specialisation Unknown",,tinplate workman doubler,other,0.9,False,acceptable_quality,[],False,,"[[72200, np.float32(0.9919669), 'Metal RollingMill Worker, Specialisation Unknown']]"
CARMARTHENSHIRE,Male,248,smelter at the foundry,1,1911,smelter at the foundry,72000,72000,LEAD MANUFACTURE,"Metal Processor, Specialisation Unknown",complex,smelter at the foundry,other,0.9,False,acceptable_quality,[],False,,"[[72000, np.float32(0.5120396), 'Metal Processor, Specialisation Unknown']]"
CARMARTHENSHIRE,Male,772,retired chemical labourer,1,1911,retired chemical workers,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired chemical labourer,unemployed_seeking,0.7243916866151572,False,acceptable_quality,[],False,,[]
CARMARTHENSHIRE,Male,791,haulier assisting father,1,1911,haulier assisting father,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,haulier assisting father,family_dependent,0.9,False,acceptable_quality,[],False,,"[[19990, np.float32(0.54713786), 'Other Professional, Technical and Related Workers Not Elsewhere Classified']]"
CARNARVONSHIRE,Male,175,farmer assisting on farm son,3,1911,farmers son assisting on farm,62113,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,farmer assisting on farm son,family_dependent,0.7754645027167804,False,acceptable_quality,[],False,,"[[54020, np.float32(0.46956196), 'House Servant'], [62460, np.float32(0.3286437), 'Horse Worker']]"
CARNARVONSHIRE,Male,43,assistand,1,1911,assistand,6200,6420,DENTISTS AND DENTISTS ASSISTANTS,Dental Assistant,simple,assistand,other,0.27,True,unchanged_with_many_invalid_words,['assistand'],False,assistand,"[[94990, np.float32(0.59832793), 'Other Production and Related Workers Not Elsewhere Classified']]"
CARNARVONSHIRE,Male,84,valet to mr hemebryk,1,1911,valet to mr hemebryk,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,valet to mr hemebryk,other,0.54,True,unchanged_with_some_invalid_words,['hemebryk'],False,valet to mr hemebryk,"[[54020, np.float32(0.33727273), 'House Servant'], [54030, np.float32(0.6184942), 'Personal Maid, Valet']]"
CARNARVONSHIRE,Male,131,plate layer on railway,1,1911,plate layer on railway,97430,99910,"PLATELAYER, GANGER, PACKER",Labourer,complex,plate layer on railway,other,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.98966765), 'Labourer']]"
CARNARVONSHIRE,Male,227,certiwr mewn chwarel lechi,1,1911,certiwr mewr chwarel lechi,71130,71130,SLATE QUARRIERS,"Quarryman, General",,certiwr mewr chwarel lechi,other,0.27,True,unchanged_with_many_invalid_words,"['certiwr', 'mewr', 'chwarel', 'lechi']",False,certiwr mewr chwarel lechi,"[[98590, np.float32(0.48905408), 'Other MotorVehicle Drivers']]"
CARNARVONSHIRE,Male,414,builders stone mason,1,1911,builders stone mason,95110,95140,MASON,Stonemason (Construction),,builders stone mason,building_construction,0.9,False,acceptable_quality,[],False,,[]
CARNARVONSHIRE,Male,421,apprentice painter,1,1911,aprentice painter,93120,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,moderate,aprentice painter,building_construction,0.54,True,unchanged_with_some_invalid_words,['aprentice'],False,aprentice painter,"[[93120, np.float32(0.92781156), 'Building Painter']]"
CARNARVONSHIRE,Male,698,retired fruiterer,1,1911,retired fruiterer,41010,41030,GREENGROCERS FRUITERERS POTATO DEALERS,Working Proprietor (Retail Trade),,retired fruiterer,unemployed_seeking,0.9,False,acceptable_quality,[],False,,[]
CARNARVONSHIRE,Male,749,ashphaller,1,1911,ashphaller,74320,74930,CHARCOAL BURNERS,Charcoal burner,simple,ashphaller,other,0.27,True,unchanged_with_many_invalid_words,['ashphaller'],False,ashphaller,"[[98590, np.float32(0.47527805), 'Other MotorVehicle Drivers']]"
CARNARVONSHIRE,Male,772,retired college goods buyer,1,1911,retired collengoods buyer,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired collengoods buyer,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,['collengoods'],False,retired collengoods buyer,[]
CHESHIRE,Male,181,agricultural labourer,44,1911,farm labourer on farm,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,agricultural labourer,agricultural,0.5092170484742133,False,acceptable_quality,[],False,,[]
CHESHIRE,Male,414,apprentice stone mason,3,1911,stone mason apprentice,95110,95140,MASON,Stonemason (Construction),,apprentice stone mason,building_construction,0.8496787601654118,False,acceptable_quality,[],False,,[]
CHESHIRE,Female,692,confectioner,2,1911,confectoner,41010,41025,BISCUIT CAKE DEALERS (CONFECTIONISTS),Working Proprietor (Wholesale or Retail Trade),simple,confectioner,food_drink,1.0,False,acceptable_quality,[],False,,"[[94990, np.float32(0.5292798), 'Other Production and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Male,105,manager steam laundry,2,1911,manager steam laundry,56000,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",moderate,manager steam laundry,other,0.9,False,acceptable_quality,[],False,,"[[4290, np.float32(0.9479388), ""Other Ships' Deck Officers and Pilots""]]"
CHESHIRE,Male,616,calico printer labourer,2,1911,calico print labourer,92800,92950,COTTON & CALICO PRINTERS,Textile Printer,,calico printer labourer,crafts_trades,0.7959508757215186,False,acceptable_quality,[],False,,"[[75600, np.float32(0.9190753), 'Bleachers, Dyers and Textile Product Finishers']]"
CHESHIRE,Male,692,wholesale confectioner dealer,2,1911,wholesale confectioner dealer,41010,41025,BISCUIT CAKE DEALERS (CONFECTIONISTS),Working Proprietor (Wholesale or Retail Trade),,wholesale confectioner dealer,food_drink,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.36572245), 'Other Production and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Female,2,assistant porter office,1,1911,port office assistant,37020,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,moderate,assistant porter office,transport_communication,0.7210143042567487,False,acceptable_quality,[],False,,"[[37040, np.float32(0.42125604), 'Messenger'], [94990, np.float32(0.3926695), 'Other Production and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Female,2,subjectmistress,1,1911,subjectmistress,37020,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,simple,subjectmistress,other,0.27,True,unchanged_with_many_invalid_words,['subjectmistress'],False,subjectmistress,"[[54090, np.float32(0.38758942), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.23720847), 'Other Production and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Female,47,hosp nurse,1,1911,hosp nurse,7220,7110,HOSPITAL SICK NURSES,"Professional Nurse, General",,hosp nurse,domestic_service,0.54,True,unchanged_with_some_invalid_words,['hosp'],False,hosp nurse,"[[7110, np.float32(0.9144708), 'Professional Nurse, General']]"
CHESHIRE,Female,105,laundry maid,1,1911,lundry maid,56000,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",,lundry maid,other,0.54,True,unchanged_with_some_invalid_words,['lundry'],False,lundry maid,"[[59990, np.float32(0.96672773), 'Other Service Workers Not Elsewhere Classified']]"
CHESHIRE,Female,583,shirt maker at a factory,1,1911,shirt maker at a factory,75000,75000,COCOA FIBRE MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,shirt maker at a factory,professional_clerical,0.7200000000000001,False,unchanged_with_few_invalid_words,['a'],False,,"[[75000, np.float32(0.41056964), 'Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown'], [79590, np.float32(0.69071275), 'Other Sewers and Embroiderers']]"
CHESHIRE,Female,592,hosiery linker,1,1911,hosiery linker,75500,75535,HOSIERY MANUFACTURE,Hosiery Knitter (Hand),,hosiery linker,other,0.9,False,acceptable_quality,[],False,,"[[75500, np.float32(0.9158532), 'Knitter, Specialisation Unknown']]"
CHESHIRE,Male,119,clerk wheelwright,1,1911,clerk wheelright,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk wheelright,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['wheelright'],False,clerk wheelright,"[[39310, np.float32(0.8236981), 'Office Clerk, General']]"
CHESHIRE,Male,163,canal companys banksman repairer,1,1911,canal companys banksman repairer,4290,97355,CANAL AND INLAND NAVIGATION SERVICE (ON SHORE),Opening-Bridge Operator,,canal companys banksman repairer,other,0.9,False,acceptable_quality,[],False,,"[[4290, np.float32(0.9846193), ""Other Ships' Deck Officers and Pilots""]]"
CHESHIRE,Male,170,coal porter shiper,1,1911,coal porter shiper,97190,97190,"COALHEAVER; COAL--PORTER, LABOURER",Other Dockers and Freight Handlers,,coal porter shiper,transport_communication,0.9,False,acceptable_quality,[],False,,"[[97190, np.float32(0.85141593), 'Other Dockers and Freight Handlers']]"
CHESHIRE,Male,171,boy general errand,1,1911,general errand boy,37040,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,,boy general errand,other,0.8804160539138617,False,acceptable_quality,[],False,,"[[37040, np.float32(0.9978225), 'Messenger']]"
CHESHIRE,Male,171,boy in music depot errand,1,1911,in music depot errand boy,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,complex,boy in music depot errand,other,0.8862506156095771,False,acceptable_quality,[],False,,"[[37040, np.float32(0.9656092), 'Messenger']]"
CHESHIRE,Male,177,working bailiff on farm,1,1911,working baliff on farm,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,working baliff on farm,other,0.54,True,unchanged_with_some_invalid_words,['baliff'],False,working baliff on farm,"[[62460, np.float32(0.72284704), 'Horse Worker']]"
CHESHIRE,Male,230,laborer now incompacity brough accident by earth falling in clay pitat a brick,1,1911,laborer now incompacity  brough accident by earth falling in clay pitat a brick,71130,71190,SAND FLINT CLAY GRAVEL CHALK WORKERS,Other Miners and Quarrymen,,laborer now incompacity brough accident by earth falling in clay pitat a brick,other,0.8966592722446761,False,acceptable_quality,[],False,,"[[99910, np.float32(0.75023764), 'Labourer']]"
CHESHIRE,Male,273,iron driller loco rly engines,1,1911,iron driller loco rly engines,83400,84100,UNDEFINED ENGINE AND MACHINE MAKING (NOT TEXTILE),Machinery Fitters and Machine Assemblers,,iron driller loco rly engines,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['rly'],False,,"[[72000, np.float32(0.94772804), 'Metal Processor, Specialisation Unknown']]"
CHESHIRE,Male,426,wales chemist producer gas,1,1911,wales chemist producer gas,87130,87120,GASFITTER,Gas Pipe Fitter,,wales chemist producer gas,other,0.9,False,acceptable_quality,[],False,,"[[19990, np.float32(0.53022826), 'Other Professional, Technical and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Male,484,labourer vacuum oil co,1,1911,labourervacum oil co,74500,77120,OIL MILLERS OIL CAKE MAKERS,Grain Miller,,labourervacum oil co,general_labour,0.54,True,unchanged_with_some_invalid_words,['labourervacum'],False,labourervacum oil co,"[[74500, np.float32(0.98477376), 'PetroleumRefining Worker, Specialisation Unknown']]"
CHESHIRE,Male,651,hatter wool livestricker,1,1911,hatter wool livester,79330,41030,HATTERS,Working Proprietor (Retail Trade),,hatter wool livester,clothing_footwear,0.54,True,unchanged_with_some_invalid_words,['livester'],False,hatter wool livester,"[[75100, np.float32(0.8228583), 'Fibre Preparer, Specialisation Unknown']]"
CHESHIRE,Male,686,corn and flour miller reprensentative,1,1911,corn and flour miller reprensentative,77100,77120,CORN MILLERS,Grain Miller,,corn and flour miller reprensentative,food_drink,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['reprensentative'],True,,"[[43200, np.float32(0.9126775), 'Commercial Travellers and Manufacturers Agents']]"
CHESHIRE,Male,751,general dealer in hardware small wares,1,1911,general dealer in hardware small wares,41010,41025,DEALERS IN SUNDRY MATERIALS,Working Proprietor (Wholesale or Retail Trade),,general dealer in hardware small wares,retail_trade,0.9,False,acceptable_quality,[],False,,"[[41025, np.float32(0.44214088), 'Working Proprietor (Wholesale or Retail Trade)'], [98590, np.float32(0.3137048), 'Other MotorVehicle Drivers']]"
CHESHIRE,Male,761,master lllretired miller,1,1911,lllretired mill master,22190,22000,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)","Supervisor, Foreman or Inspector, Specialisation Unknown",,master lllretired miller,food_drink,0.5814172999877454,True,modification_poor_result,['lllretired'],False,master lllretired miller,"[[61110, np.float32(0.46840966), 'General Farmer']]"
CHESHIRE,Male,769,apprentice fire insurance,1,1911,fire insurance apprentice,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice fire insurance,other,0.8571118847837225,False,acceptable_quality,[],False,,"[[39310, np.float32(0.5601686), 'Office Clerk, General'], [44120, np.float32(0.46537796), 'Insurance Salesman']]"
CORNWALL,Female,177,small grazing farm and small priate means,4,1911,small grazing farm and small priate means,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,small grazing farm and small priate means,other,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['priate'],True,,"[[61110, np.float32(0.8889564), 'General Farmer']]"
CORNWALL,Male,259,apprentice iron founder,2,1911,apprentice in iron foundry,72400,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",,apprentice iron founder,metalwork_engineering,0.7338006568563081,False,acceptable_quality,[],False,,"[[72500, np.float32(0.66931987), 'Metal Moulder or Coremaker, Specialisation Unknown']]"
CORNWALL,Female,697,grocers assentant,1,1911,grocers assentant,41010,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,grocers assentant,food_drink,0.54,True,unchanged_with_some_invalid_words,['assentant'],False,grocers assentant,"[[54090, np.float32(0.2909786), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.69622946), 'Other Production and Related Workers Not Elsewhere Classified']]"
CORNWALL,Female,787,elementary scholar,1,1911,elementary scholar,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,moderate,elementary scholar,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.6653701), 'Other Production and Related Workers Not Elsewhere Classified']]"
CORNWALL,Male,119,clerk agricultural merchants,1,1911,clerk agricultural merchants,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk agricultural merchants,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.9813256), 'Office Clerk, General']]"
CORNWALL,Male,278,apprentice mechanical engineer,1,1911,mechanical engineer apprentice,84190,84190,ENGINE AND MACHINE MAKERS (UNDEFINED - NOT TEXTILE),Other Machinery Fitters and Machine Assemblers,,apprentice mechanical engineer,metalwork_engineering,0.8655374289342,False,acceptable_quality,[],False,,"[[84190, np.float32(0.9389787), 'Other Machinery Fitters and Machine Assemblers']]"
CORNWALL,Male,365,apprentice coachmaker painters,1,1911,coach painters apprentice,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,,apprentice coachmaker painters,building_construction,0.679316213155824,False,acceptable_quality,[],False,,"[[93120, np.float32(0.7176128), 'Building Painter']]"
CORNWALL,Male,682,butcher slaterman,1,1911,butcher slaterman,77310,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",moderate,butcher slaterman,food_drink,0.9,False,acceptable_quality,[],False,,"[[77310, np.float32(0.9187845), 'Butcher, General']]"
CORNWALL,Male,682,jobbing butcher,1,1911,jobbing butcher,77310,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",,jobbing butcher,food_drink,0.9,False,acceptable_quality,[],False,,"[[77310, np.float32(0.49126804), 'Butcher, General'], [94990, np.float32(0.23904954), 'Other Production and Related Workers Not Elsewhere Classified']]"
