County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check
BERKSHIRE,Male,409,late almswoman carpenter,1,1861,almswoman late carpenter,95410,95410,"CARPENTER, JOINER","Carpenter, General",,late almswoman carpenter,unemployed_seeking,0.8817452764851115,False,acceptable_quality,[],False,,"[[7110, np.float32(0.46955323), 'Professional Nurse, General'], [54090, np.float32(0.27947235), 'Other Maids and Related Housekeeping Service Workers']]"
BERKSHIRE,Male,482,chemists druggist,1,1861,chemists  druggist,41010,6710,CHEMISTS DRUGGISTS,Pharmacist,,chemists druggist,retail_trade,0.8847599748819491,False,acceptable_quality,[],False,,"[[94990, np.float32(0.6719678), 'Other Production and Related Workers Not Elsewhere Classified']]"
BERKSHIRE,Male,612,linen draper assistants,1,1861,linen draper  assistants,75600,75615,FLAX LINEN BLEACHERS,Textile Bleacher,moderate,linen draper assistants,retail_trade,0.8887140987146643,False,acceptable_quality,[],False,,"[[75600, np.float32(0.5883526), 'Bleachers, Dyers and Textile Product Finishers'], [94990, np.float32(0.40499398), 'Other Production and Related Workers Not Elsewhere Classified']]"
BERKSHIRE,Male,669,mole stick maker,1,1861,mole stick maker,79930,79930,UMBRELLA PARASOL AND STICK MAKERS,Umbrella Maker,,mole stick maker,other,0.9,False,acceptable_quality,[],False,,"[[79930, np.float32(0.9600941), 'Umbrella Maker']]"
BRECKNOCKSHIRE,Male,121,bankers clerk,4,1861,bankers clerk,33130,33940,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Finance Clerk,,bankers clerk,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.7872739), 'Office Clerk, General']]"
BRECKNOCKSHIRE,Female,54,instructeress,2,1861,instructeress,13990,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,,instructeress,other,0.27,True,unchanged_with_many_invalid_words,['instructeress'],False,instructeress,"[[54090, np.float32(0.42276466), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.40711936), 'Other Production and Related Workers Not Elsewhere Classified']]"
BRECKNOCKSHIRE,Female,175,farmer of acres widow,1,1861,farmers widow of  acres,62113,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,farmer of acres widow,family_dependent,0.7242144475924472,False,acceptable_quality,[],False,,"[[61110, np.float32(0.9931598), 'General Farmer']]"
BRECKNOCKSHIRE,Female,207,iron miner,1,1861,iron stone miner,71120,71110,"IRON--MINER, QUARRIER","Quarryman, General",moderate,iron miner,mining_quarrying,0.6630811678518703,False,acceptable_quality,[],False,,"[[72000, np.float32(0.9672114), 'Metal Processor, Specialisation Unknown']]"
BRECKNOCKSHIRE,Male,173,farmer of acres employing man,1,1861,farmer of  acres employing  man,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres employing man,agricultural,0.8821548176886764,False,acceptable_quality,[],False,,"[[61110, np.float32(0.99892384), 'General Farmer']]"
BRECKNOCKSHIRE,Male,788,coal miner wife,1,1861,coal miner wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,moderate,coal miner wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.29750326), 'Minister of Religion'], [98590, np.float32(0.9679009), 'Other MotorVehicle Drivers']]"
BRITISH SHIPS IN HOME PORTS,Male,159,engineers servant,65,1861,engineers servant,52030,54060,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Steward,,engineers servant,domestic_service,0.9,False,acceptable_quality,[],False,,[]
BUCKINGHAMSHIRE,Male,657,dressmaker,11,1861,dressmaker,79130,79140,DRESSMAKERS,Dressmaker,simple,dressmaker,clothing_footwear,0.9,False,acceptable_quality,[],False,,[]
BUCKINGHAMSHIRE,Male,449,caner,6,1861,caner,41010,41020,WILLOW CANE AND RUSH DEALERS,Working Proprietor (Wholesale Trade),,caner,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.7507571), 'Other Maids and Related Housekeeping Service Workers']]"
BUCKINGHAMSHIRE,Female,601,knitster,1,1861,knitster,75400,75500,KNITTER (UNDEFINED),"Knitter, Specialisation Unknown",simple,knitster,other,0.27,True,unchanged_with_many_invalid_words,['knitster'],False,knitster,"[[75400, np.float32(0.70606023), 'Weaver, Specialisation Unknown']]"
BUCKINGHAMSHIRE,Female,789,domestic brewers wife,1,1861,domestic brewers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,domestic brewers wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.97342694), 'Minister of Religion']]"
BUCKINGHAMSHIRE,Male,12,relieving officer registrar,1,1861,relieving officer  registrar,31090,20210,POOR LAW SERVICE,Government Administrator,,relieving officer registrar,other,0.8903783418750858,False,acceptable_quality,[],False,,"[[31090, np.float32(0.9596665), 'Government Executive Officials Not Elsewhere Classified']]"
BUCKINGHAMSHIRE,Male,56,author,1,1861,author,15100,15950,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Advertising Copywriter,simple,author,other,0.9,False,acceptable_quality,[],False,,[]
BUCKINGHAMSHIRE,Male,158,marine store,1,1861,marine store,98200,98290,MERCHANT SERVICE; SEAMAN--ENGINEERING DEPARTMENT,Other Ships’ Engine-Room Ratings,,marine store,other,0.9,False,acceptable_quality,[],False,,[]
BUCKINGHAMSHIRE,Male,686,miller,1,1861,miller man,77100,77120,CORN MILLERS,Grain Miller,moderate,miller,food_drink,0.6168729999942553,False,acceptable_quality,[],False,,"[[98590, np.float32(0.4727829), 'Other MotorVehicle Drivers']]"
BUCKINGHAMSHIRE,Male,713,inn keeper and butcher,1,1861,inn keeper and butcher,51020,51050,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS","Working Proprietor  (Cafe, Bar and Snack Bar)",,inn keeper and butcher,food_drink,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[51020, np.float32(0.9064678), 'Working Proprietor (Hotel and Restaurant)']]"
BUCKINGHAMSHIRE,Male,797,pauper labourer,1,1861,labourer pauper,99999,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,moderate,pauper labourer,general_labour,0.858270921590454,False,acceptable_quality,[],False,,[]
CAMBRIDGESHIRE,Male,101,cook,32,1861,cook,53101,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",,cook,domestic_service,0.9,False,acceptable_quality,[],False,,"[[53100, np.float32(0.96563196), 'Cook, Specialisation Unknown']]"
CAMBRIDGESHIRE,Female,712,late lodging house keeper,2,1861,late lodging house keeper,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,late lodging house keeper,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[51040, np.float32(0.7332867), 'Working Proprietor (Guest House)']]"
CAMBRIDGESHIRE,Female,46,pharmacy nurse,1,1861,pharmacy nurse,7110,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",,pharmacy nurse,domestic_service,0.9,False,acceptable_quality,[],False,,"[[7110, np.float32(0.92855984), 'Professional Nurse, General']]"
CAMBRIDGESHIRE,Female,84,college servant,1,1861,gollege servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,gollege servant,domestic_service,0.54,True,unchanged_with_some_invalid_words,['gollege'],False,gollege servant,"[[53290, np.float32(0.9541732), 'Other Waiters, Bartenders and Related Workers']]"
CAMBRIDGESHIRE,Female,797,omitted in no module,1,1861,omitted in no  module,99999,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,,omitted in no module,other,0.8870317618857749,False,acceptable_quality,[],False,,"[[54090, np.float32(0.34549895), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.6564011), 'Other Production and Related Workers Not Elsewhere Classified']]"
CAMBRIDGESHIRE,Male,159,late land steward,1,1861,late land steward,52030,54060,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Steward,,late land steward,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[44330, np.float32(0.66017926), 'Appraiser']]"
CAMBRIDGESHIRE,Male,173,farmer acres man boys,1,1861,farmer  acres  man  boys,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres man boys,agricultural,0.8633666236833398,False,acceptable_quality,[],False,,"[[61110, np.float32(0.8838961), 'General Farmer']]"
CAMBRIDGESHIRE,Male,173,publican farmer of acres,1,1861,publican  farmer of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,publican farmer of acres,agricultural,0.8784752403479763,False,acceptable_quality,[],False,,"[[61110, np.float32(0.9585959), 'General Farmer']]"
CAMBRIDGESHIRE,Male,181,agricultural labourer,1,1861,agricultural labourer past work,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural labourer,agricultural,0.6503950845019655,False,acceptable_quality,[],False,,[]
CAMBRIDGESHIRE,Male,283,assistant hasler employing,1,1861,hasler employing  assistant,3200,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",,assistant hasler employing,other,0.6659207029470787,True,modification_poor_result,['hasler'],False,assistant hasler employing,"[[94990, np.float32(0.24827981), 'Other Production and Related Workers Not Elsewhere Classified']]"
CAMBRIDGESHIRE,Male,405,victualler and door builder,1,1861,victualler and door builder,21230,95910,BUILDERS,"Housebuilder, General",,victualler and door builder,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[51050, np.float32(0.8278655), 'Working Proprietor  , Bar and Snack Bar)']]"
CAMBRIDGESHIRE,Male,628,linen and woollen draper,1,1861,linen and woollen draper,41010,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),complex,linen and woollen draper,retail_trade,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[41030, np.float32(0.9646124), 'Working Proprietor (Retail Trade)'], [54090, np.float32(0.41064668), 'Other Maids and Related Housekeeping Service Workers']]"
CAMBRIDGESHIRE,Male,663,boot maker employing men woman,1,1861,boot maker employing  men  woman,80100,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",,boot maker employing men woman,clothing_footwear,0.8827447512739507,False,acceptable_quality,[],False,,"[[94990, np.float32(0.8461698), 'Other Production and Related Workers Not Elsewhere Classified']]"
CAMBRIDGESHIRE,Male,687,flour dealer,1,1861,flour seller,41010,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),,flour dealer,food_drink,0.666192910476876,False,acceptable_quality,[],False,,"[[41025, np.float32(0.59637225), 'Working Proprietor (Wholesale or Retail Trade)'], [94990, np.float32(0.23990856), 'Other Production and Related Workers Not Elsewhere Classified']]"
CARDIGANSHIRE,Male,181,farm servant,510,1861,farm servant,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm servant,agricultural,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.24303493), 'House Servant'], [62460, np.float32(0.7230785), 'Horse Worker']]"
CARDIGANSHIRE,Male,111,merchant,14,1861,merchant,41010,41025,MERCHANT -- COMMODITY UNDEFINED,Working Proprietor (Wholesale or Retail Trade),,merchant,food_drink,0.9,False,acceptable_quality,[],False,,[]
CARDIGANSHIRE,Female,271,formarly agricultural labourer deceased,1,1861,formarly agricultural labourers deceased,83400,83410,METAL MACHINISTS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),"MachineTool Operator, General",,formarly agricultural labourer deceased,agricultural,0.8249474774041671,False,acceptable_quality,[],False,,"[[62105, np.float32(0.24120593), 'FarmWorker, General']]"
CARDIGANSHIRE,Male,173,farmer acres bailiff farm,1,1861,farmer  acres  bailiff farm,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres bailiff farm,agricultural,0.8793277529198686,False,acceptable_quality,[],False,,"[[61110, np.float32(0.95502245), 'General Farmer']]"
CARDIGANSHIRE,Male,655,master linen and woollen draper,1,1861,linen and woollen draper master,41010,41025,CLOTHIERS & OUTFITTERS (IE DEALERS AND MERCHANTS),Working Proprietor (Wholesale or Retail Trade),,master linen and woollen draper,retail_trade,0.7920633718083228,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[41030, np.float32(0.96978664), 'Working Proprietor (Retail Trade)']]"
CARMARTHENSHIRE,Male,125,railway officer,9,1861,railway policeman,24100,22240,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Transport Service Inspector,,railway officer,transport_communication,0.6732588118368087,False,acceptable_quality,[],False,,"[[31000, np.float32(0.24287711), 'Government Executive Official, Specialisation Unknown'], [31090, np.float32(0.60129553), 'Government Executive Officials Not Elsewhere Classified']]"
CARMARTHENSHIRE,Female,789,clogs a wooden thorn man wife,1,1861,clogs a wooden thorn man wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,complex,clogs a wooden thorn man wife,family_dependent,0.7200000000000001,False,unchanged_with_few_invalid_words,['a'],False,,"[[75000, np.float32(0.3396029), 'Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown']]"
CARMARTHENSHIRE,Male,173,farmer of acres employing boys,1,1861,farmer of  acres employing  boys,61110,61110,"FARMER, GRAZIER",General Farmer,complex,farmer of acres employing boys,agricultural,0.8827447512739507,False,acceptable_quality,[],False,,"[[61110, np.float32(0.99828917), 'General Farmer']]"
CARMARTHENSHIRE,Male,173,holder of acres employing labourer,1,1861,holder of  acres employing  labourers,61110,61110,"FARMER, GRAZIER",General Farmer,,holder of acres employing labourer,general_labour,0.8028216176220141,False,acceptable_quality,[],False,,"[[61110, np.float32(0.9705256), 'General Farmer']]"
CARNARVONSHIRE,Female,795,parish officer daughter,2,1861,parish clerks daughter,99999,99999,NO SPECIFIED OCCUPATION - CHILDREN,Unspecified worktitle or several titles,,parish officer daughter,family_dependent,0.6844641233835108,False,acceptable_quality,[],False,,"[[31090, np.float32(0.52899057), 'Government Executive Officials Not Elsewhere Classified']]"
CARNARVONSHIRE,Male,181,servant on farm,2,1861,servant on farm,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,servant on farm,domestic_service,0.9,False,acceptable_quality,[],False,,"[[62460, np.float32(0.96939766), 'Horse Worker']]"
CARNARVONSHIRE,Female,73,brick maker wife,1,1861,brick maker wife,16150,16150,ENGRAVERS (ARTISTS) AND LITHOGRAPHIC ARTISTS,Engraver and Etcher (Artistic),,brick maker wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[72100, np.float32(0.2661285), 'Metal Smelting, Converting or Refining Furnacemen, Specialisation Unknown']]"
CARNARVONSHIRE,Female,101,formerly a domestic cook,1,1861,formerly a cook domestic,53101,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",complex,formerly a cook domestic,domestic_service,0.54,True,unchanged_with_some_invalid_words,['a'],False,formerly a cook domestic,"[[53100, np.float32(0.24811825), 'Cook, Specialisation Unknown'], [54020, np.float32(0.8192224), 'House Servant']]"
CARNARVONSHIRE,Female,776,publican keeping a tavern,1,1861,publican keeping a tavern,99999,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,,publican keeping a tavern,other,0.54,True,unchanged_with_some_invalid_words,['a'],False,publican keeping a tavern,"[[51020, np.float32(0.94490844), 'Working Proprietor (Hotel and Restaurant)']]"
CARNARVONSHIRE,Male,173,farmer of acres and joiner,1,1861,farmer of  acres and joiner,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres and joiner,agricultural,0.8010090525713668,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[61110, np.float32(0.9289113), 'General Farmer'], [95410, np.float32(0.34044906), 'Carpenter, General'], [95420, np.float32(0.70195794), 'Construction Joiner']]"
CARNARVONSHIRE,Male,177,bailiff farm acres employing men,1,1861,bailiff farm  acres employing  men,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,bailiff farm acres employing men,other,0.883814854858187,False,acceptable_quality,[],False,,"[[61110, np.float32(0.8971525), 'General Farmer']]"
CHESHIRE,Female,772,locomotive engine drivers wife,4,1861,locomotive engine drivers wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,complex,locomotive engine drivers wife,family_dependent,0.9,False,acceptable_quality,[],False,,[]
CHESHIRE,Female,999,drawing,2,1861,drawing,-1,0,,,simple,drawing,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.98819065), 'Other Production and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Male,550,twister at cotton miller,2,1861,twister at cotton mill,75200,75250,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Winder,,twister at cotton miller,food_drink,0.8207646159643179,False,acceptable_quality,[],False,,"[[75200, np.float32(0.93009657), 'Spinners and Winders']]"
CHESHIRE,Female,112,stock exchange,1,1861,stock exchange,43010,43200,"BROKERS, FACTORS, COMMERCIAL AGENTS (NOT - MINE, QUARRY, INSURANCE)",Commercial Travellers and Manufacturers Agents,,stock exchange,other,0.9,False,acceptable_quality,[],False,,"[[19990, np.float32(0.2936359), 'Other Professional, Technical and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Female,617,maker up of prints,1,1861,maker up of prints,92800,92950,UNDEFINED TEXTILE PRINTERS,Textile Printer,,maker up of prints,other,0.9,False,acceptable_quality,[],False,,"[[79990, np.float32(0.77030045), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]"
CHESHIRE,Female,787,silk and scholar,1,1861,silk and scholar,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,,silk and scholar,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[75000, np.float32(0.93391544), 'Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown']]"
CHESHIRE,Male,2,clark in general carriers office,1,1861,clark in general carriers office,37020,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,clark in general carriers office,transport_communication,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.32336703), 'Office Clerk, General'], [98590, np.float32(0.22874697), 'Other MotorVehicle Drivers']]"
CHESHIRE,Male,41,apprentice over looker of,1,1861,over looker of apprentice,12900,12910,OTHERS CONNECTED WITH LAW,"Jurist (except Lawyer, Judge or Solicitor)",,apprentice over looker of,other,0.8571118847837225,False,acceptable_quality,[],False,,"[[79990, np.float32(0.43796813), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]"
CHESHIRE,Male,62,agent on commission,1,1861,agent on commission,19990,19990,"OTHERS CONNECTED WITH LITERATURE, ETC - POLITICAL & ELECTION AGENTS","Other Professional, Technical and Related Workers Not Elsewhere Classified",moderate,agent on commission,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[44330, np.float32(0.46541157), 'Appraiser']]"
CHESHIRE,Male,85,coachman and domestic servant,1,1861,coachman and domestic servant,98520,98620,DOMESTIC--COACHMAN,Animal-Drawn Vehicle Driver (Road),,coachman and domestic servant,domestic_service,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[54010, np.float32(0.9963168), 'Domestic Servant, General'], [98620, np.float32(0.9963727), 'AnimalDrawn Vehicle Driver (Road)']]"
CHESHIRE,Male,94,hall keeper,1,1861,hall keeper,64990,64990,"PARK, LODGE, GATE, ETC.--KEEPER (NOT GOVERNMENT)","Other Fishermen, Hunters and Related Workers",,hall keeper,other,0.9,False,acceptable_quality,[],False,,"[[64990, np.float32(0.9914533), 'Other Fishermen, Hunters and Related Workers']]"
CHESHIRE,Male,105,laundry service,1,1861,laundry service,56000,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",,laundry service,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.9235129), 'Other Maids and Related Housekeeping Service Workers']]"
CHESHIRE,Male,119,clerk for auctioneer,1,1861,clerk for auctioneer,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk for auctioneer,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.7602234), 'Office Clerk, General']]"
CHESHIRE,Male,171,porter to grocer,1,1861,porter to grocer,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,porter to grocer,food_drink,0.9,False,acceptable_quality,[],False,,"[[59990, np.float32(0.67154855), 'Other Service Workers Not Elsewhere Classified'], [97130, np.float32(0.34112945), 'Railway and Road Vehicle Loader']]"
CHESHIRE,Male,173,upholsterer employing men boys women,1,1861,upholsterer employing  men  boys   women,61110,61110,"FARMER, GRAZIER",General Farmer,,upholsterer employing men boys women,crafts_trades,0.8719283038479123,False,acceptable_quality,[],False,,"[[79620, np.float32(0.7519344), 'Furniture Upholsterer']]"
CHESHIRE,Male,177,farm bailiff,1,1861,farm bailiff of,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,farm bailiff,agricultural,0.756272416585006,False,acceptable_quality,[],False,,"[[59990, np.float32(0.32424837), 'Other Service Workers Not Elsewhere Classified'], [61110, np.float32(0.39841405), 'General Farmer']]"
CHESHIRE,Male,177,farm bailiff of acres,1,1861,farm bailiff of  acres,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,farm bailiff of acres,agricultural,0.8876456332197843,False,acceptable_quality,[],False,,"[[61110, np.float32(0.71042216), 'General Farmer']]"
CHESHIRE,Male,365,master coachmaker,1,1861,master coach maker,81300,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,master coachmaker,crafts_trades,0.6776318096834503,False,acceptable_quality,[],False,,"[[31090, np.float32(0.28517175), 'Government Executive Officials Not Elsewhere Classified'], [94990, np.float32(0.39242658), 'Other Production and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Male,442,fitter and pattern maker,1,1861,fitter and pattern maker,83890,95420,HOUSE & SHOP FITTINGS MAKERS,Construction Joiner,complex,fitter and pattern maker,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[75350, np.float32(0.79798657), 'Jacquard Card Cutter'], [81935, np.float32(0.2504549), 'Wooden Pattern Maker'], [84110, np.float32(0.9322027), 'Machinery FitterAssembler, General'], [84190, np.float32(0.40300125), 'Other Machinery Fitters and Machine Assemblers']]"
CHESHIRE,Male,464,labourer for brick makers,1,1861,labourer for brick makers,89300,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),,labourer for brick makers,building_construction,0.9,False,acceptable_quality,[],False,,"[[98590, np.float32(0.47120562), 'Other MotorVehicle Drivers']]"
CHESHIRE,Male,482,chemist,1,1861,chemist,41010,6710,CHEMISTS DRUGGISTS,Pharmacist,simple,chemist,manufacturing_other,0.9,False,acceptable_quality,[],False,,"[[19990, np.float32(0.99288905), 'Other Professional, Technical and Related Workers Not Elsewhere Classified']]"
CHESHIRE,Male,550,hand cotton reeler,1,1861,cotton reeler hand,75200,75250,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Winder,,hand cotton reeler,other,0.8749322520348942,False,acceptable_quality,[],False,,"[[75200, np.float32(0.67293435), 'Spinners and Winders']]"
