Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation
1861,YORKSHIRE EAST RIDING,Male,upholster  french polisher,438,81190,1,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,upholster french polisher,other,0.8896124589100938,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,carting agent,147,71190,1,97345,OTHERS CONNECTED WITH CARRIAGE/CARTAGE (MINE),Mine Cageman,moderate,carting agent,professional_clerical,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,cotton power loom,551,75400,15,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),,cotton power loom,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,pillo,999,-1,1,0,,,simple,pillo,other,0.27,True,unchanged_with_many_invalid_words,['pillo'],False
1861,LANCASHIRE,Male,house painter provision dealer,421,93120,1,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,house painter provision dealer,building_construction,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,servant out,108,54010,1,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",,servant,agricultural,0.6425222594718619,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,cotton weaver factory worker,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",complex,worker cotton weaver factory,textile_manufacture,0.8777084789898202,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,assistant in the,685,41010,2,77940,FISHMONGERS,Fish Butcher,,assistant in the,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,solicitor generals clerk,40,39340,1,39340,LAW CLERK,Legal Clerk,,solicitor generals clerk,professional_clerical,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,shoe maker,663,80100,2,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",,shoe maker,clothing_footwear,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,sickle maker apprentice,257,83230,1,83240,PATTERNMAKERS (UNDEFINED),Metal Pattern Maker (Foundry),,apprentice brick maker,building_construction,0.7057947139851715,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,con mill labourer,484,74500,1,77120,OIL MILLERS OIL CAKE MAKERS,Grain Miller,,coal labourer,general_labour,0.5821517342006516,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,apprentice to seedsman,183,61250,1,62730,"NURSERYMAN, SEEDSMAN, FLORIST",Nursery Worker,,apprentice to seedsman,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,pattern making shipping merchant,254,83230,1,83240,PATTERNMAKERS (SPINNING WEAVING MACHINERY MAKING),Metal Pattern Maker (Foundry),,pattern making shipping merchant,retail_trade,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,furnace man chemic works,241,72100,1,72120,PIG IRON MANUFACTURE (BLAST FURNACE),Blast Furnaceman (Ore smelting),,furnace man chemic works,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,dyehouse assistant,283,3200,2,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",,assistant dyehouse,other,0.8496787601654118,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,pricer cotton factory,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,pricer cotton factory,professional_clerical,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,musician,76,17120,37,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,simple,musician,personal_service,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,landagent,116,44330,1,44320,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Auctioneer,simple,landagent,professional_clerical,0.27,True,unchanged_with_many_invalid_words,['landagent'],False
1861,LANCASHIRE,Male,apprentice  watch maker,386,84220,2,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,,apprentice watch maker,metalwork_engineering,0.8882040123900088,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,recter at bleach works,610,75600,1,75615,SILK BLEACHERS,Textile Bleacher,,recter at bleach works,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,drapers assistants apprentice,628,41010,1,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),,apprentice drapers assistants,retail_trade,0.864131658687975,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,travellar hawks,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,travellar hawks,other,0.54,True,unchanged_with_some_invalid_words,['travellar'],False
1861,LANCASHIRE,Male,iron moulder apprentice,259,72400,1,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,,apprentice iron moulder,metalwork_engineering,0.8524332933712134,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,officer,160,98120,3,98100,BOATMEN ON SEAS (SEAMEN GENERAL),"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",simple,officer,transport_communication,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,overlooker powerlooms cotton mill,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,overlooker powerlooms cotton miller,food_drink,0.8274244899809297,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,cotton halfline piecer,549,75200,1,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",,cotton halfline piecer,other,0.54,True,unchanged_with_some_invalid_words,['halfline'],False
1861,LANCASHIRE,Male,brickseller lab,408,97410,1,97415,BUILDERS' EXCAVATORS,Excavator (Hand Tools),,brickseller labourer,general_labour,0.5307649835917669,True,modification_poor_result,['brickseller'],False
1861,LANCASHIRE,Male,apprentice turner,455,81230,1,81230,WOOD TURNER,Wood Turner,,apprentice turner,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,lab chemical works,480,1100,14,1190,MANUFACTURING CHEMIST,Other Chemists,,labourer chemical works,general_labour,0.7475232058275046,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,out door lab,765,99130,15,99910,GENERAL LABOURERS,Labourer,,out door labourer,general_labour,0.719408730356576,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,machine,289,83830,3,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,,machinist,metalwork_engineering,0.7165258089068093,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,sewer at cotton works,329,83890,1,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,sewer at cotton works,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,clagg and patten maker,430,97490,2,97400,POND RESERVOIR MAKERS,"Excavator, Specialisation Unknown",,clagg and patten maker,other,0.48600000000000004,False,multiple_occupation_excluded_from_llm_check,['clagg'],True
1861,LANCASHIRE,Male,working millwright engineer,258,84120,1,84175,MILLWRIGHT,Machinery Erector and Installer,,working millwright engineer,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,and finisher,267,83520,1,83590,BRASS FINISHERS,"Other Metal Grinders, Polishers and Tool Sharpeners",,and finisher,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,handloom weaver of cotton and farmer of  acre,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,handloom weaver of cotton and farmer of acre,agricultural,0.8046766718704138,False,multiple_occupation_excluded_from_llm_check,[],True
1861,LANCASHIRE,Male,dutch workman,428,21220,3,21240,CONTRACTORS: PUBLIC WORKS: SEWER DRAINAGE DOCK HARBOUR CANAL,Contractor,moderate,dutch workman,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,card house mill,548,75100,1,75135,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,Fibre Carder,,card house miller,food_drink,0.7926876320320818,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,wife cloth dresser,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,cloth dresser wife,family_dependent,0.8749322520348942,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,apprentice to cap making,648,79330,1,79310,CLOTH HAT CAP MANUFACTURE,"Hat Maker, General",,apprentice to cap making,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,warehouseman in glass manufacturing,468,89120,1,89148,"SHEET, PLATE--GLASS MANUFACTURE",Plate-Glass Polisher,,warehouseman in glass manufacturing,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,power loom twister of cotton,551,75400,2,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),,power loom twister of cotton,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,cotton factory slatter,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,cotton factory slatter,professional_clerical,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,assistance draper,376,41015,1,41020,DEALERS IN COPPER,Working Proprietor (Wholesale Trade),,assistance draper,retail_trade,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Unknown,farmer taken in,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,farmer taken in,agricultural,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,joiner  cabinet maker employing men,437,81120,1,81120,CABINET MAKERS,Cabinetmaker,,joiner cabinet maker employing men,building_construction,0.8923519673347664,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,postmaster post office,2,37020,1,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,,postmaster postboy office,transport_communication,0.7593511398228356,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,farmer  acres employing  man   boy,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,complex,boy farmer acres employing man,agricultural,0.8604554903939952,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,smaller,999,-1,1,0,,,,miller,food_drink,0.7072655784298416,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,hubber in a cotton factory,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,hubber in a cotton factory,professional_clerical,0.7200000000000001,False,unchanged_with_few_invalid_words,['a'],False
1861,LANCASHIRE,Male,cop packer in cotton mill,555,79990,2,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,cop packer in cotton miller,food_drink,0.8338461940327504,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,phrenologist,49,6500,1,7990,SUBORDINATE MEDICAL SERVICE (UNQUALIFIED) AND MEDICAL SERVICES - GENERAL,"Other Medical, Dental, Veterinary and Related Workers",simple,phrenologist,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,servant to the chorley commissioner and agent,117,44330,1,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,,servant to the chorley commissioner and agent,domestic_service,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['chorley'],True
1861,LANCASHIRE,Male,caugh cleaner,110,55230,1,55230,WINDOW CLEANERS,Window Cleaner,,caugh cleaner,other,0.54,True,unchanged_with_some_invalid_words,['caugh'],False
1861,LANCASHIRE,Male,drugatter end  men  boys,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,drugatter end men boys,other,0.8765402803715137,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,small ware maker ap,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,small ware maker ap,other,0.54,True,unchanged_with_some_invalid_words,['ap'],False
1861,LANCASHIRE,Male,master printer employing of  men   boys,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,master printer employing of men boys,crafts_trades,0.8790693672543143,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,droughman,278,84190,1,84190,ENGINE AND MACHINE MAKERS (UNDEFINED - NOT TEXTILE),Other Machinery Fitters and Machine Assemblers,simple,droughman,other,0.27,True,unchanged_with_many_invalid_words,['droughman'],False
1861,LANCASHIRE,Male,apprentice tool maker,290,83210,3,83220,TOOLMAKERS,Tool and Die Maker,,apprentice boot maker,clothing_footwear,0.776522896291279,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,retired butler wife,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,butler wife,family_dependent,0.6741497338212847,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,apprentic to butcher,682,77310,1,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",moderate,apprentic to butcher,food_drink,0.54,True,unchanged_with_some_invalid_words,['apprentic'],False
1861,LANCASHIRE,Male,mechanic iron korer,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",moderate,mechanic iron korer,metalwork_engineering,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,wife to foundry striker,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,to foundry striker wife,family_dependent,0.880880209581368,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,tailor employing one man,653,79120,2,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",,tailor employing one man,clothing_footwear,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,freder in a woollen mile,565,75000,1,75990,OTHER WEAVING PROCESSES (WOOL),"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,freder in a woollen mile,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['a'],False
1861,LANCASHIRE,Male,ginger beer manff,714,51050,1,51050,BEERSELLERS,"Working Proprietor  (Cafe, Bar and Snack Bar)",,ginger beer manff,other,0.54,True,unchanged_with_some_invalid_words,['manff'],False
1861,LANCASHIRE,Male,duller for machine,279,84190,1,84190,DOMESTIC MACHINERY MAKERS,Other Machinery Fitters and Machine Assemblers,moderate,duller for machine,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,drawer,204,74390,1,74920,COKE BURNERS,Coke Burner,simple,draper,retail_trade,0.7770060192334055,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,post friner,2,37020,1,37010,OTHER POST OFFICE OFFICERS AND CLERKS,"Mail Distribution Clerk, General",,postboy friner,transport_communication,0.5318788117066445,True,modification_poor_result,['friner'],False
1861,LANCASHIRE,Male,methodist minister,33,14120,2,14120,"MINISTER, PRIEST, OF OTHER RELIGIOUS BODIES",Minister of Religion,moderate,methodist minister,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,hotel,720,59990,1,54090,HOTEL PORTERS BOOTS KNIFEMEN PLATEMEN PLATE CLEANERS POLISHERS (NON-RESIDENT),Other Maids and Related Housekeeping Service Workers,simple,hotel,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,weaver woolen cloth,561,75200,1,75415,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Beam Warper,,weaver woolen cloth,textile_manufacture,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,cotton furtian cutter,556,79990,1,75000,FUSTIAN MANUFACTURE,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,cotton furtian cutter,other,0.54,True,unchanged_with_some_invalid_words,['furtian'],False
1861,LANCASHIRE,Male,piece hanger print works,617,92800,1,92950,UNDEFINED TEXTILE PRINTERS,Textile Printer,,piece hanger printer works,crafts_trades,0.8181468028852162,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,lower loom weaver cotton,561,75200,1,75250,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Winder,,lower loom weaver cotton,textile_manufacture,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,asst peicer,16,19100,1,19120,LIBRARIANS,Librarian,,asst peicer,other,0.27,True,unchanged_with_many_invalid_words,"['asst', 'peicer']",False
1861,LANCASHIRE,Male,watchmakers polisher,439,93190,1,81955,FRENCH POLISHER,Wooden Furniture Finisher,,watchmakers polisher,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,maker ups widow,790,99999,1,99999,WIDOWS (OF NO SPECIFIED OCCUPATION),Unspecified worktitle or several titles,,maker ups widow,family_dependent,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,plumber  joiner,425,87130,1,87105,"PLUMBER, PIPE FITTER","Plumber, General",,plumber joiner,building_construction,0.8815231147896843,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,retired wine dealer,722,41010,1,41025,WINE AND SPIRIT MERCHANTS,Working Proprietor (Wholesale or Retail Trade),,retired wine dealer,unemployed_seeking,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,coal worker,203,71190,15,71190,MINE SERVICE OTHERS (COAL),Other Miners and Quarrymen,,worker coal,other,0.8553577379923121,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,draugtsman,437,81120,1,81120,CABINET MAKERS,Cabinetmaker,simple,draugtsman,other,0.27,True,unchanged_with_many_invalid_words,['draugtsman'],False
1861,LANCASHIRE,Male,brakes,128,36020,1,36020,RAILWAY GUARD,Railway Passenger Train Guard,simple,brakes,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,alderman paper maker,525,91020,1,91075,PAPER BAG MAKERS,Paper Bag and Envelope Maker (Hand or Machine),,alderman paper maker,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,land agent  surveyor,117,44330,4,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,moderate,land agent surveyor,professional_clerical,0.8863536931800144,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,colling engine drivers wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,colling engine drivers wife,family_dependent,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,cotton bobben winder,550,75200,1,75415,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Beam Warper,,cotton bobben winder,other,0.54,True,unchanged_with_some_invalid_words,['bobben'],False
1861,LANCASHIRE,Female,house painter,421,93120,18,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,house painter,building_construction,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,smith labourer,262,83120,19,83110,BLACKSMITHS,"Blacksmith, General",,smith labourer,general_labour,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,mistress of house,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,mistress of house,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,apprentice broker,112,43010,1,43200,"BROKERS, FACTORS, COMMERCIAL AGENTS (NOT - MINE, QUARRY, INSURANCE)",Commercial Travellers and Manufacturers Agents,,apprentice broker,professional_clerical,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,factory home,770,99200,1,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,,factory home,professional_clerical,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,mariner ordinary,157,4250,9,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,mariner ordinary,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,ship painters wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,shipwright painters wife,family_dependent,0.733553821160381,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,loom jobber woolen,561,75200,1,75415,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Beam Warper,,loom jobber woolen,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,farmer  acres and agricultural labourer,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,farmer acres and agricultural labourer,agricultural,0.8038389265332184,False,multiple_occupation_excluded_from_llm_check,[],True
1861,LANCASHIRE,Female,boot spindon,666,41010,1,41025,FOOTWEAR DEALERS,Working Proprietor (Wholesale or Retail Trade),,boot spindon,other,0.54,True,unchanged_with_some_invalid_words,['spindon'],False
1861,LANCASHIRE,Male,clerk in ship broker office,2,37020,2,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,clerk in shipwright broker office,professional_clerical,0.7591081020464402,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,commercial traveller in s wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,complex,commercial traveller wife,family_dependent,0.8267292705173623,False,acceptable_quality,[],False
1861,LANCASHIRE,Male,apprentice to bricksetter,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice to bricksetter,other,0.9,False,acceptable_quality,[],False
1861,LANCASHIRE,Female,power loom hand woolen,606,75400,1,75400,WEAVERS (UNDEFINED),"Weaver, Specialisation Unknown",,hand power loom woolen,other,0.8799287014313194,False,acceptable_quality,[],False
1861,WESTMORLAND,Female,farm work,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm worker,agricultural,0.7191719391748086,False,acceptable_quality,[],False
1861,WESTMORLAND,Male,retired hotelkeeper,713,51020,1,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),,retired housekeeper,unemployed_seeking,0.7234155288026746,False,acceptable_quality,[],False
1861,WESTMORLAND,Male,clerk paper mills,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk paper mills,professional_clerical,0.9,False,acceptable_quality,[],False
1861,NOTTINGHAMSHIRE,Female,retired licenced victuallers daughter,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,licensed victualler daughter,family_dependent,0.620615143482791,False,acceptable_quality,[],False
1861,NOTTINGHAMSHIRE,Male,retired clerk,119,39310,2,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,retired clerk,unemployed_seeking,0.9,False,acceptable_quality,[],False
1861,NOTTINGHAMSHIRE,Female,proprieter of houses and land,117,44330,1,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,complex,proprieter of houses and land,other,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['proprieter'],True
1861,NOTTINGHAMSHIRE,Male,servant man in the house,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant man in the house,domestic_service,0.9,False,acceptable_quality,[],False
1861,NOTTINGHAMSHIRE,Male,licensed victualler,713,51020,93,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),,licensed victualler,food_drink,0.9,False,acceptable_quality,[],False
1861,NOTTINGHAMSHIRE,Male,super office of excise,6,20200,1,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,super office of excise,other,0.9,False,acceptable_quality,[],False
1861,NOTTINGHAMSHIRE,Female,maker up of hose,592,75500,9,75530,HOSIERY MANUFACTURE,Knitting Machine Operator (Hosiery),,maker up of hose,other,0.9,False,acceptable_quality,[],False
1861,NOTTINGHAMSHIRE,Male,thread glose maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,thread glose maker,other,0.54,True,unchanged_with_some_invalid_words,['glose'],False
